pn,rqsj,data
WYSY001FJFS,2014/1/3 8:05,5.30024
WYSY001FJFS,2014/1/3 8:10,5.04549
WYSY001FJFS,2014/1/3 8:15,4.92881
WYSY001FJFS,2014/1/3 8:20,5.20524
WYSY001FJFS,2014/1/3 8:25,5.08102
WYSY001FJFS,2014/1/3 8:30,5.16887
WYSY001FJFS,2014/1/3 8:35,4.83745
WYSY001FJFS,2014/1/3 8:40,3.38721
WYSY001FJFS,2014/1/3 8:45,3.46518
WYSY001FJFS,2014/1/3 8:50,4.35377
WYSY001FJFS,2014/1/3 8:55,3.99365
WYSY001FJFS,2014/1/3 9:00,4.00562
WYSY001FJFS,2014/1/3 9:05,3.59366
WYSY001FJFS,2014/1/3 9:10,3.67728
WYSY001FJFS,2014/1/3 9:15,2.86826
WYSY001FJFS,2014/1/3 9:20,3.35502
WYSY001FJFS,2014/1/3 9:25,3.48517
WYSY001FJFS,2014/1/3 9:30,4.30751
WYSY001FJFS,2014/1/3 9:35,3.36211
WYSY001FJFS,2014/1/3 9:40,3.3072
WYSY001FJFS,2014/1/3 9:45,4.01309
WYSY001FJFS,2014/1/3 9:50,3.54247
WYSY001FJFS,2014/1/3 10:00,3.06393
WYSY001FJFS,2014/1/3 10:05,3.049
WYSY001FJFS,2014/1/3 10:10,2.22088
WYSY001FJFS,2014/1/3 10:15,2.57724
WYSY001FJFS,2014/1/3 10:25,3.76782
WYSY001FJFS,2014/1/3 10:30,3.5467
WYSY001FJFS,2014/1/3 10:35,3.94741
WYSY001FJFS,2014/1/3 10:40,2.94015
WYSY001FJFS,2014/1/3 10:45,1.67155
WYSY001FJFS,2014/1/3 10:50,4.34556
WYSY001FJFS,2014/1/3 10:55,3.76409
WYSY001FJFS,2014/1/3 11:00,4.04782
WYSY001FJFS,2014/1/3 11:05,4.08829
WYSY001FJFS,2014/1/3 11:10,3.69907
WYSY001FJFS,2014/1/3 11:15,3.77828
WYSY001FJFS,2014/1/3 11:20,4.41008
WYSY001FJFS,2014/1/3 11:30,3.41003
WYSY001FJFS,2014/1/3 11:35,5.03849
WYSY001FJFS,2014/1/3 11:40,5.32465
WYSY001FJFS,2014/1/3 11:45,6.09398
WYSY001FJFS,2014/1/3 11:50,5.82871
WYSY001FJFS,2014/1/3 11:55,4.31637
WYSY001FJFS,2014/1/3 12:00,4.34957
WYSY001FJFS,2014/1/3 12:10,4.47756
WYSY001FJFS,2014/1/3 12:15,5.67534
WYSY001FJFS,2014/1/3 12:20,6.17212
WYSY001FJFS,2014/1/3 12:25,4.9419
WYSY001FJFS,2014/1/3 12:30,4.77683
WYSY001FJFS,2014/1/3 12:35,5.41983
WYSY001FJFS,2014/1/3 12:40,5.42804
WYSY001FJFS,2014/1/3 12:45,4.29992
WYSY001FJFS,2014/1/3 12:50,5.9418
WYSY001FJFS,2014/1/3 12:55,4.17053
WYSY001FJFS,2014/1/3 13:00,3.67296
WYSY001FJFS,2014/1/3 13:05,4.49407
WYSY001FJFS,2014/1/3 13:15,5.58562
WYSY001FJFS,2014/1/3 13:20,4.99014
WYSY001FJFS,2014/1/3 13:25,5.33436
WYSY001FJFS,2014/1/3 13:30,5.6706
WYSY001FJFS,2014/1/3 13:35,6.11172
WYSY001FJFS,2014/1/3 13:40,5.80169
WYSY001FJFS,2014/1/3 13:45,5.29059
WYSY001FJFS,2014/1/3 13:50,5.53665
WYSY001FJFS,2014/1/3 14:00,4.17332
WYSY001FJFS,2014/1/3 14:05,5.58837
WYSY001FJFS,2014/1/3 14:15,5.98074
WYSY001FJFS,2014/1/3 14:20,6.57514
WYSY001FJFS,2014/1/3 14:25,5.65119
WYSY001FJFS,2014/1/3 14:35,6.66395
WYSY001FJFS,2014/1/3 14:40,4.71676
WYSY001FJFS,2014/1/3 14:45,5.49406
WYSY001FJFS,2014/1/3 14:50,7.28055
WYSY001FJFS,2014/1/3 15:00,4.60886
WYSY001FJFS,2014/1/3 15:05,5.1821
WYSY001FJFS,2014/1/3 15:10,7.32762
WYSY001FJFS,2014/1/3 15:15,5.65801
WYSY001FJFS,2014/1/3 15:20,5.41467
WYSY001FJFS,2014/1/3 15:25,5.57037
WYSY001FJFS,2014/1/3 15:45,5.94963
WYSY001FJFS,2014/1/3 16:10,4.31382
WYSY001FJFS,2014/1/3 16:15,4.41946
WYSY001FJFS,2014/1/3 16:20,4.37704
WYSY001FJFS,2014/1/3 16:25,3.91625
WYSY001FJFS,2014/1/3 16:30,4.15899
WYSY001FJFS,2014/1/3 16:35,4.03837
WYSY001FJFS,2014/1/3 16:40,4.7381
WYSY001FJFS,2014/1/3 16:50,4.16423
WYSY001FJFS,2014/1/3 16:55,3.82786
WYSY001FJFS,2014/1/3 17:00,4.67985
WYSY001FJFS,2014/1/3 17:05,4.16107
WYSY001FJFS,2014/1/3 17:10,3.64798
WYSY001FJFS,2014/1/3 17:15,3.23004
WYSY001FJFS,2014/1/3 17:20,2.83538
WYSY001FJFS,2014/1/3 17:25,2.96486
WYSY001FJFS,2014/1/3 17:30,2.34114
WYSY001FJFS,2014/1/3 17:35,2.76191
WYSY001FJFS,2014/1/3 17:40,3.04677
WYSY001FJFS,2014/1/3 17:45,2.63245
WYSY001FJFS,2014/1/3 17:50,3.56033
WYSY001FJFS,2014/1/3 17:55,2.75854
WYSY001FJFS,2014/1/3 18:00,3.07745
WYSY001FJFS,2014/1/3 18:05,2.25126
WYSY001FJFS,2014/1/3 18:10,1.60378
WYSY001FJFS,2014/1/3 18:15,1.43519
WYSY001FJFS,2014/1/3 18:20,1.79015
WYSY001FJFS,2014/1/3 19:00,1.79015
WYSY001FJFS,2014/1/3 20:00,1.79015
WYSY001FJFS,2014/1/3 20:40,2.52051
WYSY001FJFS,2014/1/3 20:45,2.94533
WYSY001FJFS,2014/1/3 20:50,2.90332
WYSY001FJFS,2014/1/3 21:00,2.9123
WYSY001FJFS,2014/1/3 21:10,2.94919
WYSY001FJFS,2014/1/3 21:15,3.73959
WYSY001FJFS,2014/1/3 21:20,3.42499
WYSY001FJFS,2014/1/3 21:30,2.74557
WYSY001FJFS,2014/1/3 21:35,4.10609
WYSY001FJFS,2014/1/3 21:40,3.45924
WYSY001FJFS,2014/1/3 21:45,4.10038
WYSY001FJFS,2014/1/3 21:50,4.29625
WYSY001FJFS,2014/1/3 22:00,4.99571
WYSY001FJFS,2014/1/3 22:05,8.76889
WYSY001FJFS,2014/1/3 22:10,8.43466
WYSY001FJFS,2014/1/3 22:20,7.61088
WYSY001FJFS,2014/1/3 22:25,7.3799
WYSY001FJFS,2014/1/3 22:30,7.61857
WYSY001FJFS,2014/1/3 22:35,7.68525
WYSY001FJFS,2014/1/3 22:40,7.85278
WYSY001FJFS,2014/1/3 22:45,8.36815
WYSY001FJFS,2014/1/3 22:50,8.17775
WYSY001FJFS,2014/1/3 22:55,8.07808
WYSY001FJFS,2014/1/3 23:00,7.72283
WYSY001FJFS,2014/1/3 23:05,7.52317
WYSY001FJFS,2014/1/3 23:10,7.90143
WYSY001FJFS,2014/1/3 23:15,6.6605
WYSY001FJFS,2014/1/3 23:20,6.41007
WYSY001FJFS,2014/1/3 23:30,5.22801
WYSY001FJFS,2014/1/3 23:35,5.24299
WYSY001FJFS,2014/1/3 23:45,6.18633
WYSY001FJFS,2014/1/3 23:50,7.3831
WYSY001FJFS,2014/1/3 23:55,6.60213
WYSY001FJFS,2014/1/3 23:59,6.26218
WYSY001FJFS,2014/1/4 0:00,6.26218
WYSY001FJFS,2014/1/4 0:05,6.66292
WYSY001FJFS,2014/1/4 0:10,6.89049
WYSY001FJFS,2014/1/4 0:15,6.20174
WYSY001FJFS,2014/1/4 0:20,5.83245
WYSY001FJFS,2014/1/4 0:25,5.24474
WYSY001FJFS,2014/1/4 0:30,5.82416
WYSY001FJFS,2014/1/4 0:35,6.6001
WYSY001FJFS,2014/1/4 0:40,6.64197
WYSY001FJFS,2014/1/4 0:45,7.01588
WYSY001FJFS,2014/1/4 0:50,7.30191
WYSY001FJFS,2014/1/4 0:55,6.9357
WYSY001FJFS,2014/1/4 1:00,7.57348
WYSY001FJFS,2014/1/4 1:05,9.86913
WYSY001FJFS,2014/1/4 1:10,9.11711
WYSY001FJFS,2014/1/4 1:15,9.08636
WYSY001FJFS,2014/1/4 1:20,8.86621
WYSY001FJFS,2014/1/4 1:25,10.0962
WYSY001FJFS,2014/1/4 1:30,9.01773
WYSY001FJFS,2014/1/4 1:35,9.90483
WYSY001FJFS,2014/1/4 1:40,9.3829
WYSY001FJFS,2014/1/4 1:45,8.85857
WYSY001FJFS,2014/1/4 1:50,8.26827
WYSY001FJFS,2014/1/4 1:55,7.75023
WYSY001FJFS,2014/1/4 2:00,7.88568
WYSY001FJFS,2014/1/4 2:05,8.63989
WYSY001FJFS,2014/1/4 2:10,8.24893
WYSY001FJFS,2014/1/4 2:15,8.30553
WYSY001FJFS,2014/1/4 2:20,9.07207
WYSY001FJFS,2014/1/4 2:25,8.78416
WYSY001FJFS,2014/1/4 2:30,9.07329
WYSY001FJFS,2014/1/4 2:35,8.87946
WYSY001FJFS,2014/1/4 2:40,8.8342
WYSY001FJFS,2014/1/4 2:45,8.81248
WYSY001FJFS,2014/1/4 2:50,8.57837
WYSY001FJFS,2014/1/4 2:55,8.67184
WYSY001FJFS,2014/1/4 3:00,8.9751
WYSY001FJFS,2014/1/4 3:05,9.10709
WYSY001FJFS,2014/1/4 3:10,9.47469
WYSY001FJFS,2014/1/4 3:15,9.39997
WYSY001FJFS,2014/1/4 3:20,9.15544
WYSY001FJFS,2014/1/4 3:25,9.21631
WYSY001FJFS,2014/1/4 3:30,9.62569
WYSY001FJFS,2014/1/4 3:35,9.56384
WYSY001FJFS,2014/1/4 3:40,10.2271
WYSY001FJFS,2014/1/4 3:45,9.94516
WYSY001FJFS,2014/1/4 3:50,9.57258
WYSY001FJFS,2014/1/4 3:55,9.00122
WYSY001FJFS,2014/1/4 4:00,8.66025
WYSY001FJFS,2014/1/4 4:05,8.71888
WYSY001FJFS,2014/1/4 4:10,8.85466
WYSY001FJFS,2014/1/4 4:15,8.67695
WYSY001FJFS,2014/1/4 4:20,8.49935
WYSY001FJFS,2014/1/4 4:25,8.28943
WYSY001FJFS,2014/1/4 4:30,8.23906
WYSY001FJFS,2014/1/4 4:35,8.0182
WYSY001FJFS,2014/1/4 4:40,8.16179
WYSY001FJFS,2014/1/4 4:45,7.36894
WYSY001FJFS,2014/1/4 4:50,7.18379
WYSY001FJFS,2014/1/4 4:55,6.87125
WYSY001FJFS,2014/1/4 5:00,7.35824
WYSY001FJFS,2014/1/4 5:05,7.21079
WYSY001FJFS,2014/1/4 5:10,7.59514
WYSY001FJFS,2014/1/4 5:15,7.89764
WYSY001FJFS,2014/1/4 5:20,7.89506
WYSY001FJFS,2014/1/4 5:25,7.49399
WYSY001FJFS,2014/1/4 5:30,7.84998
WYSY001FJFS,2014/1/4 5:35,7.4927
WYSY001FJFS,2014/1/4 5:40,7.07618
WYSY001FJFS,2014/1/4 5:45,7.47995
WYSY001FJFS,2014/1/4 5:50,7.72108
WYSY001FJFS,2014/1/4 5:55,8.03007
WYSY001FJFS,2014/1/4 6:00,7.44772
WYSY001FJFS,2014/1/4 6:05,8.24658
WYSY001FJFS,2014/1/4 6:10,7.96033
WYSY001FJFS,2014/1/4 6:15,8.00219
WYSY001FJFS,2014/1/4 6:20,8.34604
WYSY001FJFS,2014/1/4 6:25,7.79843
WYSY001FJFS,2014/1/4 6:30,8.02339
WYSY001FJFS,2014/1/4 6:35,6.9332
WYSY001FJFS,2014/1/4 6:40,7.10907
WYSY001FJFS,2014/1/4 6:45,7.18686
WYSY001FJFS,2014/1/4 6:50,7.93144
WYSY001FJFS,2014/1/4 6:55,6.8314
WYSY001FJFS,2014/1/4 7:00,6.60586
WYSY001FJFS,2014/1/4 7:05,7.12041
WYSY001FJFS,2014/1/4 7:10,5.64741
WYSY001FJFS,2014/1/4 7:15,5.8379
WYSY001FJFS,2014/1/4 7:20,6.35853
WYSY001FJFS,2014/1/4 7:25,5.58869
WYSY001FJFS,2014/1/4 7:30,6.74203
WYSY001FJFS,2014/1/4 7:35,7.52525
WYSY001FJFS,2014/1/4 7:40,6.99933
WYSY001FJFS,2014/1/4 7:45,7.00802
WYSY001FJFS,2014/1/4 7:50,8.83021
WYSY001FJFS,2014/1/4 7:55,8.92981
WYSY001FJFS,2014/1/4 8:00,8.85635
WYSY001FJFS,2014/1/4 8:05,8.67785
WYSY001FJFS,2014/1/4 8:10,9.30693
WYSY001FJFS,2014/1/4 8:20,10.2994
WYSY001FJFS,2014/1/4 8:25,10.2946
WYSY001FJFS,2014/1/4 8:30,10.0716
WYSY001FJFS,2014/1/4 8:40,9.60381
WYSY001FJFS,2014/1/4 8:45,9.24301
WYSY001FJFS,2014/1/4 8:50,8.66537
WYSY001FJFS,2014/1/4 8:55,8.64468
WYSY001FJFS,2014/1/4 9:00,8.71674
WYSY001FJFS,2014/1/4 9:05,8.7295
WYSY001FJFS,2014/1/4 9:10,8.43885
WYSY001FJFS,2014/1/4 9:15,8.10498
WYSY001FJFS,2014/1/4 9:20,8.15311
WYSY001FJFS,2014/1/4 9:25,8.44779
WYSY001FJFS,2014/1/4 9:30,8.50785
WYSY001FJFS,2014/1/4 9:35,8.53362
WYSY001FJFS,2014/1/4 9:40,7.38684
WYSY001FJFS,2014/1/4 9:50,9.37826
WYSY001FJFS,2014/1/4 9:55,7.7429
WYSY001FJFS,2014/1/4 10:00,7.45513
WYSY001FJFS,2014/1/4 10:05,7.55371
WYSY001FJFS,2014/1/4 10:10,7.71572
WYSY001FJFS,2014/1/4 10:15,6.28335
WYSY001FJFS,2014/1/4 10:20,8.83565
WYSY001FJFS,2014/1/4 10:25,7.23073
WYSY001FJFS,2014/1/4 10:30,8.55097
WYSY001FJFS,2014/1/4 10:35,8.11771
WYSY001FJFS,2014/1/4 10:40,8.32953
WYSY001FJFS,2014/1/4 10:45,6.5716
WYSY001FJFS,2014/1/4 10:50,6.76203
WYSY001FJFS,2014/1/4 10:55,7.342
WYSY001FJFS,2014/1/4 11:00,5.77858
WYSY001FJFS,2014/1/4 11:05,6.47844
WYSY001FJFS,2014/1/4 11:10,7.00417
WYSY001FJFS,2014/1/4 11:15,6.54463
WYSY001FJFS,2014/1/4 11:20,6.18813
WYSY001FJFS,2014/1/4 11:25,6.03025
WYSY001FJFS,2014/1/4 11:30,6.4018
WYSY001FJFS,2014/1/4 11:35,7.63347
WYSY001FJFS,2014/1/4 11:40,6.70173
WYSY001FJFS,2014/1/4 11:45,8.59081
WYSY001FJFS,2014/1/4 11:50,8.21012
WYSY001FJFS,2014/1/4 11:55,8.57143
WYSY001FJFS,2014/1/4 12:00,6.56707
WYSY001FJFS,2014/1/4 12:05,8.08825
WYSY001FJFS,2014/1/4 12:10,6.74078
WYSY001FJFS,2014/1/4 12:15,8.69035
WYSY001FJFS,2014/1/4 12:20,9.31822
WYSY001FJFS,2014/1/4 12:25,8.34068
WYSY001FJFS,2014/1/4 12:30,10.8399
WYSY001FJFS,2014/1/4 12:35,8.82619
WYSY001FJFS,2014/1/4 12:45,8.54718
WYSY001FJFS,2014/1/4 12:50,10.2973
WYSY001FJFS,2014/1/4 12:55,8.71388
WYSY001FJFS,2014/1/4 13:00,11.1624
WYSY001FJFS,2014/1/4 13:05,9.27065
WYSY001FJFS,2014/1/4 13:10,8.85846
WYSY001FJFS,2014/1/4 13:15,7.77437
WYSY001FJFS,2014/1/4 13:20,7.81883
WYSY001FJFS,2014/1/4 13:25,7.72063
WYSY001FJFS,2014/1/4 13:30,6.26861
WYSY001FJFS,2014/1/4 13:35,9.54702
WYSY001FJFS,2014/1/4 13:40,8.54817
WYSY001FJFS,2014/1/4 13:45,7.04813
WYSY001FJFS,2014/1/4 13:50,7.64815
WYSY001FJFS,2014/1/4 13:55,7.74323
WYSY001FJFS,2014/1/4 14:00,8.75822
WYSY001FJFS,2014/1/4 14:05,9.13917
WYSY001FJFS,2014/1/4 14:10,7.11545
WYSY001FJFS,2014/1/4 14:15,6.09312
WYSY001FJFS,2014/1/4 14:20,9.5146
WYSY001FJFS,2014/1/4 14:25,7.64867
WYSY001FJFS,2014/1/4 14:30,6.60588
WYSY001FJFS,2014/1/4 14:35,8.67228
WYSY001FJFS,2014/1/4 14:45,7.62516
WYSY001FJFS,2014/1/4 14:50,6.00546
WYSY001FJFS,2014/1/4 14:55,7.02969
WYSY001FJFS,2014/1/4 15:05,5.74452
WYSY001FJFS,2014/1/4 15:10,4.49086
WYSY001FJFS,2014/1/4 15:15,5.60119
WYSY001FJFS,2014/1/4 15:20,6.15224
WYSY001FJFS,2014/1/4 15:25,6.35524
WYSY001FJFS,2014/1/4 15:30,5.61361
WYSY001FJFS,2014/1/4 15:35,5.30523
WYSY001FJFS,2014/1/4 15:40,7.54418
WYSY001FJFS,2014/1/4 15:45,8.68161
WYSY001FJFS,2014/1/4 15:50,9.18429
WYSY001FJFS,2014/1/4 15:55,8.65463
WYSY001FJFS,2014/1/4 16:00,11.0969
WYSY001FJFS,2014/1/4 16:10,9.69834
WYSY001FJFS,2014/1/4 16:15,8.66627
WYSY001FJFS,2014/1/4 16:20,9.33861
WYSY001FJFS,2014/1/4 16:25,8.12329
WYSY001FJFS,2014/1/4 16:30,7.52273
WYSY001FJFS,2014/1/4 16:35,9.05273
WYSY001FJFS,2014/1/4 16:40,11.3135
WYSY001FJFS,2014/1/4 16:45,10.4131
WYSY001FJFS,2014/1/4 16:50,10.7714
WYSY001FJFS,2014/1/4 17:00,9.4086
WYSY001FJFS,2014/1/4 17:05,7.56451
WYSY001FJFS,2014/1/4 17:10,7.18248
WYSY001FJFS,2014/1/4 17:15,8.97825
WYSY001FJFS,2014/1/4 17:20,7.31774
WYSY001FJFS,2014/1/4 17:25,9.56444
WYSY001FJFS,2014/1/4 17:30,10.6381
WYSY001FJFS,2014/1/4 17:40,10.838
WYSY001FJFS,2014/1/4 17:45,10.5125
WYSY001FJFS,2014/1/4 17:50,9.36005
WYSY001FJFS,2014/1/4 17:55,10.7272
WYSY001FJFS,2014/1/4 18:00,9.83234
WYSY001FJFS,2014/1/4 18:05,8.07062
WYSY001FJFS,2014/1/4 18:10,8.32633
WYSY001FJFS,2014/1/4 18:15,8.84089
WYSY001FJFS,2014/1/4 18:20,9.14082
WYSY001FJFS,2014/1/4 18:25,9.42245
WYSY001FJFS,2014/1/4 18:30,9.10518
WYSY001FJFS,2014/1/4 18:35,8.20425
WYSY001FJFS,2014/1/4 18:45,7.59654
WYSY001FJFS,2014/1/4 18:50,8.40453
WYSY001FJFS,2014/1/4 19:00,9.19097
WYSY001FJFS,2014/1/4 19:05,9.01759
WYSY001FJFS,2014/1/4 19:10,8.56285
WYSY001FJFS,2014/1/4 19:15,8.53171
WYSY001FJFS,2014/1/4 19:20,8.69387
WYSY001FJFS,2014/1/4 19:25,9.13123
WYSY001FJFS,2014/1/4 19:30,9.95538
WYSY001FJFS,2014/1/4 19:35,8.85104
WYSY001FJFS,2014/1/4 19:40,10.0559
WYSY001FJFS,2014/1/4 19:45,8.77496
WYSY001FJFS,2014/1/4 19:50,8.5306
WYSY001FJFS,2014/1/4 19:55,9.23068
WYSY001FJFS,2014/1/4 20:00,9.96865
WYSY001FJFS,2014/1/4 20:05,8.87709
WYSY001FJFS,2014/1/4 20:15,8.53762
WYSY001FJFS,2014/1/4 20:20,7.3552
WYSY001FJFS,2014/1/4 20:25,8.39853
WYSY001FJFS,2014/1/4 20:30,7.92844
WYSY001FJFS,2014/1/4 20:35,8.23339
WYSY001FJFS,2014/1/4 20:40,8.34097
WYSY001FJFS,2014/1/4 20:45,7.59176
WYSY001FJFS,2014/1/4 20:50,8.17402
WYSY001FJFS,2014/1/4 20:55,6.56732
WYSY001FJFS,2014/1/4 21:00,6.54472
WYSY001FJFS,2014/1/4 21:05,6.14595
WYSY001FJFS,2014/1/4 21:10,6.88298
WYSY001FJFS,2014/1/4 21:20,6.29808
WYSY001FJFS,2014/1/4 21:25,6.35141
WYSY001FJFS,2014/1/4 21:30,6.03842
WYSY001FJFS,2014/1/4 21:35,6.23602
WYSY001FJFS,2014/1/4 21:40,7.18849
WYSY001FJFS,2014/1/4 21:45,7.49738
WYSY001FJFS,2014/1/4 21:55,7.77048
WYSY001FJFS,2014/1/4 22:00,7.8302
WYSY001FJFS,2014/1/4 22:05,7.8371
WYSY001FJFS,2014/1/4 22:10,7.62038
WYSY001FJFS,2014/1/4 22:15,7.8368
WYSY001FJFS,2014/1/4 22:20,8.33229
WYSY001FJFS,2014/1/4 22:25,8.32912
WYSY001FJFS,2014/1/4 22:30,8.43337
WYSY001FJFS,2014/1/4 22:40,8.51597
WYSY001FJFS,2014/1/4 22:45,8.41266
WYSY001FJFS,2014/1/4 22:55,8.82963
WYSY001FJFS,2014/1/4 23:00,8.34811
WYSY001FJFS,2014/1/4 23:05,8.34784
WYSY001FJFS,2014/1/4 23:10,8.18864
WYSY001FJFS,2014/1/4 23:15,8.30212
WYSY001FJFS,2014/1/4 23:20,8.2391
WYSY001FJFS,2014/1/4 23:25,8.14885
WYSY001FJFS,2014/1/4 23:30,8.24331
WYSY001FJFS,2014/1/4 23:40,7.56596
WYSY001FJFS,2014/1/4 23:45,7.33311
WYSY001FJFS,2014/1/4 23:50,7.36491
WYSY001FJFS,2014/1/4 23:55,7.58399
WYSY001FJFS,2014/1/4 23:59,7.51237
WYSY001FJFS,2014/1/5 0:00,7.51237
WYSY001FJFS,2014/1/5 0:05,7.04961
WYSY001FJFS,2014/1/5 0:10,7.33353
WYSY001FJFS,2014/1/5 0:15,7.32985
WYSY001FJFS,2014/1/5 0:20,8.25731
WYSY001FJFS,2014/1/5 0:25,7.96983
WYSY001FJFS,2014/1/5 0:30,8.32745
WYSY001FJFS,2014/1/5 0:35,8.33014
WYSY001FJFS,2014/1/5 0:40,8.56083
WYSY001FJFS,2014/1/5 0:45,8.55445
WYSY001FJFS,2014/1/5 0:50,8.62403
WYSY001FJFS,2014/1/5 0:55,8.64935
WYSY001FJFS,2014/1/5 1:00,9.04363
WYSY001FJFS,2014/1/5 1:05,9.49206
WYSY001FJFS,2014/1/5 1:10,9.54371
WYSY001FJFS,2014/1/5 1:15,10.1052
WYSY001FJFS,2014/1/5 1:20,10.5969
WYSY001FJFS,2014/1/5 1:25,11.1289
WYSY001FJFS,2014/1/5 1:30,10.921
WYSY001FJFS,2014/1/5 1:35,10.8737
WYSY001FJFS,2014/1/5 1:40,10.8369
WYSY001FJFS,2014/1/5 1:45,10.6508
WYSY001FJFS,2014/1/5 1:50,10.3402
WYSY001FJFS,2014/1/5 1:55,10.1673
WYSY001FJFS,2014/1/5 2:00,9.54134
WYSY001FJFS,2014/1/5 2:05,9.1161
WYSY001FJFS,2014/1/5 2:10,8.79518
WYSY001FJFS,2014/1/5 2:15,7.69285
WYSY001FJFS,2014/1/5 2:20,7.48637
WYSY001FJFS,2014/1/5 2:25,8.06248
WYSY001FJFS,2014/1/5 2:30,8.77845
WYSY001FJFS,2014/1/5 2:35,8.91004
WYSY001FJFS,2014/1/5 2:40,8.83751
WYSY001FJFS,2014/1/5 2:45,8.47198
WYSY001FJFS,2014/1/5 2:50,7.57108
WYSY001FJFS,2014/1/5 2:55,5.72983
WYSY001FJFS,2014/1/5 3:00,4.9071
WYSY001FJFS,2014/1/5 3:05,4.90461
WYSY001FJFS,2014/1/5 3:10,5.49601
WYSY001FJFS,2014/1/5 3:15,6.6189
WYSY001FJFS,2014/1/5 3:20,6.9756
WYSY001FJFS,2014/1/5 3:25,7.65802
WYSY001FJFS,2014/1/5 3:30,7.34429
WYSY001FJFS,2014/1/5 3:35,6.72697
WYSY001FJFS,2014/1/5 3:40,6.09261
WYSY001FJFS,2014/1/5 3:45,6.24984
WYSY001FJFS,2014/1/5 3:50,6.42154
WYSY001FJFS,2014/1/5 3:55,6.65085
WYSY001FJFS,2014/1/5 4:00,6.74512
WYSY001FJFS,2014/1/5 4:05,7.1628
WYSY001FJFS,2014/1/5 4:10,7.74722
WYSY001FJFS,2014/1/5 4:15,7.62373
WYSY001FJFS,2014/1/5 4:20,8.0113
WYSY001FJFS,2014/1/5 4:25,7.45818
WYSY001FJFS,2014/1/5 4:30,7.85187
WYSY001FJFS,2014/1/5 4:35,8.14314
WYSY001FJFS,2014/1/5 4:40,7.99914
WYSY001FJFS,2014/1/5 4:45,8.40925
WYSY001FJFS,2014/1/5 4:50,7.73475
WYSY001FJFS,2014/1/5 4:55,7.95654
WYSY001FJFS,2014/1/5 5:00,8.21417
WYSY001FJFS,2014/1/5 5:05,7.99058
WYSY001FJFS,2014/1/5 5:10,7.80168
WYSY001FJFS,2014/1/5 5:15,8.04761
WYSY001FJFS,2014/1/5 5:20,8.30499
WYSY001FJFS,2014/1/5 5:25,7.67124
WYSY001FJFS,2014/1/5 5:30,7.54959
WYSY001FJFS,2014/1/5 5:35,7.44487
WYSY001FJFS,2014/1/5 5:40,6.58722
WYSY001FJFS,2014/1/5 5:45,6.43534
WYSY001FJFS,2014/1/5 5:50,6.0999
WYSY001FJFS,2014/1/5 5:55,6.60954
WYSY001FJFS,2014/1/5 6:00,6.26122
WYSY001FJFS,2014/1/5 6:05,6.58062
WYSY001FJFS,2014/1/5 6:10,6.58379
WYSY001FJFS,2014/1/5 6:15,6.26451
WYSY001FJFS,2014/1/5 6:20,5.98822
WYSY001FJFS,2014/1/5 6:25,5.58192
WYSY001FJFS,2014/1/5 6:30,5.91707
WYSY001FJFS,2014/1/5 6:35,5.55797
WYSY001FJFS,2014/1/5 6:40,4.13178
WYSY001FJFS,2014/1/5 6:45,4.74798
WYSY001FJFS,2014/1/5 6:50,4.60959
WYSY001FJFS,2014/1/5 6:55,3.51555
WYSY001FJFS,2014/1/5 7:00,3.30238
WYSY001FJFS,2014/1/5 7:05,2.98421
WYSY001FJFS,2014/1/5 7:10,2.3182
WYSY001FJFS,2014/1/5 7:20,3.11284
WYSY001FJFS,2014/1/5 7:25,2.38289
WYSY001FJFS,2014/1/5 7:30,2.24608
WYSY001FJFS,2014/1/5 7:35,2.18449
WYSY001FJFS,2014/1/5 7:40,2.25285
WYSY001FJFS,2014/1/5 7:45,3.09978
WYSY001FJFS,2014/1/5 7:50,2.45257
WYSY001FJFS,2014/1/5 7:55,2.81492
WYSY001FJFS,2014/1/5 8:00,2.11103
WYSY001FJFS,2014/1/5 8:05,2.32143
WYSY001FJFS,2014/1/5 8:10,2.55104
WYSY001FJFS,2014/1/5 8:15,3.43124
WYSY001FJFS,2014/1/5 8:20,3.69104
WYSY001FJFS,2014/1/5 8:25,4.65531
WYSY001FJFS,2014/1/5 8:30,5.39468
WYSY001FJFS,2014/1/5 8:35,5.06354
WYSY001FJFS,2014/1/5 8:40,4.90399
WYSY001FJFS,2014/1/5 8:45,4.84333
WYSY001FJFS,2014/1/5 8:50,4.5638
WYSY001FJFS,2014/1/5 8:55,4.98548
WYSY001FJFS,2014/1/5 9:00,4.97853
WYSY001FJFS,2014/1/5 9:05,4.94608
WYSY001FJFS,2014/1/5 9:10,4.67595
WYSY001FJFS,2014/1/5 9:15,3.83923
WYSY001FJFS,2014/1/5 9:20,3.24041
WYSY001FJFS,2014/1/5 9:25,3.34253
WYSY001FJFS,2014/1/5 9:30,3.57206
WYSY001FJFS,2014/1/5 9:35,2.95483
WYSY001FJFS,2014/1/5 9:40,2.86047
WYSY001FJFS,2014/1/5 9:45,2.73264
WYSY001FJFS,2014/1/5 9:55,1.40815
WYSY001FJFS,2014/1/5 10:05,1.75017
WYSY001FJFS,2014/1/5 10:10,0.80058
WYSY001FJFS,2014/1/5 10:15,2.7395
WYSY001FJFS,2014/1/5 10:20,2.37075
WYSY001FJFS,2014/1/5 10:25,2.69014
