pn,rqsj,data
WYSY004FJFS,2014/1/1 4:40,11.0889
WYSY004FJFS,2014/1/1 4:45,10.9874
WYSY004FJFS,2014/1/1 4:50,10.4155
WYSY004FJFS,2014/1/1 4:55,10.9127
WYSY004FJFS,2014/1/1 5:00,10.6006
WYSY004FJFS,2014/1/1 5:05,10.5154
WYSY004FJFS,2014/1/1 5:10,9.93904
WYSY004FJFS,2014/1/1 5:15,10.8155
WYSY004FJFS,2014/1/1 5:20,10.2987
WYSY004FJFS,2014/1/1 5:25,9.45582
WYSY004FJFS,2014/1/1 5:30,9.51187
WYSY004FJFS,2014/1/1 5:35,9.23373
WYSY004FJFS,2014/1/1 5:40,10.4996
WYSY004FJFS,2014/1/1 5:45,10.866
WYSY004FJFS,2014/1/1 5:50,11.6358
WYSY004FJFS,2014/1/1 5:55,12.5124
WYSY004FJFS,2014/1/1 6:00,11.7777
WYSY004FJFS,2014/1/1 6:05,12.0862
WYSY004FJFS,2014/1/1 6:10,11.6689
WYSY004FJFS,2014/1/1 6:15,12.4446
WYSY004FJFS,2014/1/1 6:20,12.5048
WYSY004FJFS,2014/1/1 6:25,11.2217
WYSY004FJFS,2014/1/1 6:30,11.7125
WYSY004FJFS,2014/1/1 6:40,10.8141
WYSY004FJFS,2014/1/1 6:45,10.9472
WYSY004FJFS,2014/1/1 6:50,11.3602
WYSY004FJFS,2014/1/1 6:55,10.2717
WYSY004FJFS,2014/1/1 7:00,10.9161
WYSY004FJFS,2014/1/1 7:05,10.1438
WYSY004FJFS,2014/1/1 7:10,10.6741
WYSY004FJFS,2014/1/1 7:15,8.33672
WYSY004FJFS,2014/1/1 7:20,8.42129
WYSY004FJFS,2014/1/1 7:25,8.4017
WYSY004FJFS,2014/1/1 7:30,9.20925
WYSY004FJFS,2014/1/1 7:35,7.4817
WYSY004FJFS,2014/1/1 7:40,10.1588
WYSY004FJFS,2014/1/1 7:45,10.6988
WYSY004FJFS,2014/1/1 7:50,9.88774
WYSY004FJFS,2014/1/1 7:55,9.79711
WYSY004FJFS,2014/1/1 8:00,8.85765
WYSY004FJFS,2014/1/1 8:05,9.97092
WYSY004FJFS,2014/1/1 8:10,8.14704
WYSY004FJFS,2014/1/1 8:15,9.00066
WYSY004FJFS,2014/1/1 8:20,10.6592
WYSY004FJFS,2014/1/1 8:25,11.2332
WYSY004FJFS,2014/1/1 8:30,9.52923
WYSY004FJFS,2014/1/1 8:35,9.21474
WYSY004FJFS,2014/1/1 8:40,10.3352
WYSY004FJFS,2014/1/1 8:45,10.8108
WYSY004FJFS,2014/1/1 8:50,12.1378
WYSY004FJFS,2014/1/1 8:55,13.0306
WYSY004FJFS,2014/1/1 9:00,12.2566
WYSY004FJFS,2014/1/1 9:05,14.0907
WYSY004FJFS,2014/1/1 9:10,11.6334
WYSY004FJFS,2014/1/1 9:15,10.0724
WYSY004FJFS,2014/1/1 9:20,9.94828
WYSY004FJFS,2014/1/1 9:25,10.8748
WYSY004FJFS,2014/1/1 9:30,12.7942
WYSY004FJFS,2014/1/1 9:35,11.456
WYSY004FJFS,2014/1/1 9:40,13.214
WYSY004FJFS,2014/1/1 9:45,14.2498
WYSY004FJFS,2014/1/1 9:50,13.264
WYSY004FJFS,2014/1/1 9:55,12.9713
WYSY004FJFS,2014/1/1 10:00,11.684
WYSY004FJFS,2014/1/1 10:05,13.7718
WYSY004FJFS,2014/1/1 10:15,12.1784
WYSY004FJFS,2014/1/1 10:20,14.4937
WYSY004FJFS,2014/1/1 10:25,11.0424
WYSY004FJFS,2014/1/1 10:30,11.7231
WYSY004FJFS,2014/1/1 10:35,15.7275
WYSY004FJFS,2014/1/1 10:40,14.276
WYSY004FJFS,2014/1/1 10:45,13.0337
WYSY004FJFS,2014/1/1 10:50,13.6644
WYSY004FJFS,2014/1/1 10:55,12.2631
WYSY004FJFS,2014/1/1 11:05,11.8064
WYSY004FJFS,2014/1/1 11:10,13.8237
WYSY004FJFS,2014/1/1 11:15,10.5401
WYSY004FJFS,2014/1/1 11:20,12.2148
WYSY004FJFS,2014/1/1 11:25,11.758
WYSY004FJFS,2014/1/1 11:30,10.8734
WYSY004FJFS,2014/1/1 11:35,10.2364
WYSY004FJFS,2014/1/1 11:40,8.85234
WYSY004FJFS,2014/1/1 11:45,11.1231
WYSY004FJFS,2014/1/1 11:50,9.26792
WYSY004FJFS,2014/1/1 11:55,9.74078
WYSY004FJFS,2014/1/1 12:00,8.57119
WYSY004FJFS,2014/1/1 12:05,7.69532
WYSY004FJFS,2014/1/1 12:10,10.4492
WYSY004FJFS,2014/1/1 12:15,10.9607
WYSY004FJFS,2014/1/1 12:20,11.2224
WYSY004FJFS,2014/1/1 12:30,9.78613
WYSY004FJFS,2014/1/1 12:35,10.767
WYSY004FJFS,2014/1/1 12:40,11.5816
WYSY004FJFS,2014/1/1 12:45,12.7222
WYSY004FJFS,2014/1/1 12:50,9.27776
WYSY004FJFS,2014/1/1 12:55,11.4394
WYSY004FJFS,2014/1/1 13:00,13.2271
WYSY004FJFS,2014/1/1 13:05,14.2336
WYSY004FJFS,2014/1/1 13:10,13.4847
WYSY004FJFS,2014/1/1 13:15,10.9605
WYSY004FJFS,2014/1/1 13:20,13.8634
WYSY004FJFS,2014/1/1 13:25,11.0199
WYSY004FJFS,2014/1/1 13:30,12.4597
WYSY004FJFS,2014/1/1 13:35,10.1661
WYSY004FJFS,2014/1/1 13:40,13.5768
WYSY004FJFS,2014/1/1 13:45,11.5592
WYSY004FJFS,2014/1/1 13:55,10.8268
WYSY004FJFS,2014/1/1 14:00,11.9213
WYSY004FJFS,2014/1/1 14:05,11.7882
WYSY004FJFS,2014/1/1 14:10,12.0996
WYSY004FJFS,2014/1/1 14:15,12.5355
WYSY004FJFS,2014/1/1 14:20,8.5785
WYSY004FJFS,2014/1/1 14:25,11.6685
WYSY004FJFS,2014/1/1 14:30,12.987
WYSY004FJFS,2014/1/1 14:35,12.543
WYSY004FJFS,2014/1/1 14:40,9.6759
WYSY004FJFS,2014/1/1 14:50,9.57856
WYSY004FJFS,2014/1/1 14:55,11.7439
WYSY004FJFS,2014/1/1 15:00,11.1184
WYSY004FJFS,2014/1/1 15:05,11.3028
WYSY004FJFS,2014/1/1 15:10,9.2158
WYSY004FJFS,2014/1/1 15:15,11.9783
WYSY004FJFS,2014/1/1 15:20,10.5008
WYSY004FJFS,2014/1/1 15:25,8.5335
WYSY004FJFS,2014/1/1 15:40,8.71988
WYSY004FJFS,2014/1/1 15:45,9.67514
WYSY004FJFS,2014/1/1 15:50,11.1298
WYSY004FJFS,2014/1/1 15:55,10.2792
WYSY004FJFS,2014/1/1 16:00,8.28466
WYSY004FJFS,2014/1/1 16:05,11.0737
WYSY004FJFS,2014/1/1 16:10,9.53552
WYSY004FJFS,2014/1/1 16:15,9.84383
WYSY004FJFS,2014/1/1 16:20,10.0422
WYSY004FJFS,2014/1/1 16:30,10.5884
WYSY004FJFS,2014/1/1 16:35,9.87128
WYSY004FJFS,2014/1/1 16:40,10.1596
WYSY004FJFS,2014/1/1 16:45,10.7888
WYSY004FJFS,2014/1/1 16:50,11.5641
WYSY004FJFS,2014/1/1 16:55,11.4878
WYSY004FJFS,2014/1/1 17:05,10.9912
WYSY004FJFS,2014/1/1 17:10,10.9308
WYSY004FJFS,2014/1/1 17:15,11.2632
WYSY004FJFS,2014/1/1 17:20,10.7244
WYSY004FJFS,2014/1/1 17:30,10.1108
WYSY004FJFS,2014/1/1 17:35,11.1826
WYSY004FJFS,2014/1/1 17:40,10.5457
WYSY004FJFS,2014/1/1 17:45,10.3262
WYSY004FJFS,2014/1/1 17:50,11.5493
WYSY004FJFS,2014/1/1 17:55,11.067
WYSY004FJFS,2014/1/1 18:00,10.416
WYSY004FJFS,2014/1/1 18:05,9.48083
WYSY004FJFS,2014/1/1 18:10,9.42033
WYSY004FJFS,2014/1/1 18:15,10.7201
WYSY004FJFS,2014/1/1 18:20,9.74069
WYSY004FJFS,2014/1/1 18:25,10.4611
WYSY004FJFS,2014/1/1 18:30,11.2645
WYSY004FJFS,2014/1/1 18:35,12.2974
WYSY004FJFS,2014/1/1 18:45,12.2002
WYSY004FJFS,2014/1/1 18:50,12.3749
WYSY004FJFS,2014/1/1 18:55,11.8769
WYSY004FJFS,2014/1/1 19:00,11.7646
WYSY004FJFS,2014/1/1 19:05,11.5683
WYSY004FJFS,2014/1/1 19:10,11.044
WYSY004FJFS,2014/1/1 19:15,10.102
WYSY004FJFS,2014/1/1 19:20,10.9456
WYSY004FJFS,2014/1/1 19:25,10.4503
WYSY004FJFS,2014/1/1 19:30,10.4253
WYSY004FJFS,2014/1/1 19:40,9.08127
WYSY004FJFS,2014/1/1 19:45,9.46844
WYSY004FJFS,2014/1/1 19:50,9.29837
WYSY004FJFS,2014/1/1 19:55,8.83092
WYSY004FJFS,2014/1/1 20:05,9.11761
WYSY004FJFS,2014/1/1 20:10,7.73869
WYSY004FJFS,2014/1/1 20:15,8.15906
WYSY004FJFS,2014/1/1 20:20,8.78921
WYSY004FJFS,2014/1/1 20:25,8.63183
WYSY004FJFS,2014/1/1 20:30,8.60921
WYSY004FJFS,2014/1/1 20:35,8.47475
WYSY004FJFS,2014/1/1 20:40,8.95675
WYSY004FJFS,2014/1/1 20:50,8.10916
WYSY004FJFS,2014/1/1 20:55,8.60244
WYSY004FJFS,2014/1/1 21:00,8.39689
WYSY004FJFS,2014/1/1 21:05,8.98125
WYSY004FJFS,2014/1/1 21:10,8.83436
WYSY004FJFS,2014/1/1 21:15,7.44492
WYSY004FJFS,2014/1/1 21:25,8.16673
WYSY004FJFS,2014/1/1 21:30,7.92072
WYSY004FJFS,2014/1/1 21:35,7.57904
WYSY004FJFS,2014/1/1 21:45,6.14671
WYSY004FJFS,2014/1/1 21:50,5.3827
WYSY004FJFS,2014/1/1 21:55,4.27175
WYSY004FJFS,2014/1/1 22:00,5.41963
WYSY004FJFS,2014/1/1 22:10,5.06533
WYSY004FJFS,2014/1/1 22:15,4.67885
WYSY004FJFS,2014/1/1 22:20,4.68685
WYSY004FJFS,2014/1/1 22:25,5.55837
WYSY004FJFS,2014/1/1 22:35,4.89499
WYSY004FJFS,2014/1/1 22:40,4.78358
WYSY004FJFS,2014/1/1 22:45,6.64973
WYSY004FJFS,2014/1/1 22:50,7.1288
WYSY004FJFS,2014/1/1 22:55,6.86103
WYSY004FJFS,2014/1/1 23:05,5.71684
WYSY004FJFS,2014/1/1 23:10,6.68814
WYSY004FJFS,2014/1/1 23:15,7.01548
WYSY004FJFS,2014/1/1 23:20,8.00972
WYSY004FJFS,2014/1/1 23:30,8.12051
WYSY004FJFS,2014/1/1 23:35,7.54981
WYSY004FJFS,2014/1/1 23:40,7.20344
WYSY004FJFS,2014/1/1 23:45,7.53008
WYSY004FJFS,2014/1/1 23:50,7.43351
WYSY004FJFS,2014/1/1 23:55,5.98992
WYSY004FJFS,2014/1/1 23:59,4.82535
WYSY004FJFS,2014/1/2 0:00,4.82535
WYSY004FJFS,2014/1/2 0:10,6.22264
WYSY004FJFS,2014/1/2 0:15,5.24065
WYSY004FJFS,2014/1/2 0:20,5.19715
WYSY004FJFS,2014/1/2 0:25,5.84679
WYSY004FJFS,2014/1/2 0:30,6.21978
WYSY004FJFS,2014/1/2 0:35,6.30264
WYSY004FJFS,2014/1/2 0:40,5.77245
WYSY004FJFS,2014/1/2 0:45,5.72087
WYSY004FJFS,2014/1/2 0:50,5.58472
WYSY004FJFS,2014/1/2 0:55,5.74085
WYSY004FJFS,2014/1/2 1:00,6.02135
WYSY004FJFS,2014/1/2 1:05,5.88324
WYSY004FJFS,2014/1/2 1:10,5.62399
WYSY004FJFS,2014/1/2 1:15,6.03227
WYSY004FJFS,2014/1/2 1:20,6.21953
WYSY004FJFS,2014/1/2 1:25,5.95809
WYSY004FJFS,2014/1/2 1:30,6.0549
WYSY004FJFS,2014/1/2 1:35,5.5886
WYSY004FJFS,2014/1/2 1:45,6.01203
WYSY004FJFS,2014/1/2 1:50,6.18722
WYSY004FJFS,2014/1/2 1:55,6.5264
WYSY004FJFS,2014/1/2 2:00,6.54075
WYSY004FJFS,2014/1/2 2:05,6.04922
WYSY004FJFS,2014/1/2 2:10,5.35041
WYSY004FJFS,2014/1/2 2:15,5.5691
WYSY004FJFS,2014/1/2 2:20,5.88258
WYSY004FJFS,2014/1/2 2:25,6.77628
WYSY004FJFS,2014/1/2 2:30,6.72944
WYSY004FJFS,2014/1/2 2:35,7.66162
WYSY004FJFS,2014/1/2 2:40,7.94887
WYSY004FJFS,2014/1/2 2:45,8.13349
WYSY004FJFS,2014/1/2 2:50,8.47956
WYSY004FJFS,2014/1/2 2:55,8.33627
WYSY004FJFS,2014/1/2 3:00,8.6107
WYSY004FJFS,2014/1/2 3:05,9.12343
WYSY004FJFS,2014/1/2 3:10,9.04078
WYSY004FJFS,2014/1/2 3:20,8.53432
WYSY004FJFS,2014/1/2 3:25,8.01548
WYSY004FJFS,2014/1/2 3:30,8.22949
WYSY004FJFS,2014/1/2 3:35,7.90817
WYSY004FJFS,2014/1/2 3:40,8.0982
WYSY004FJFS,2014/1/2 3:45,7.39859
WYSY004FJFS,2014/1/2 3:50,8.14295
WYSY004FJFS,2014/1/2 3:55,6.61421
WYSY004FJFS,2014/1/2 4:00,7.46742
WYSY004FJFS,2014/1/2 4:05,7.82254
WYSY004FJFS,2014/1/2 4:10,7.5991
WYSY004FJFS,2014/1/2 4:15,7.31787
WYSY004FJFS,2014/1/2 4:20,6.1346
WYSY004FJFS,2014/1/2 4:25,6.83057
WYSY004FJFS,2014/1/2 4:30,7.68376
WYSY004FJFS,2014/1/2 4:35,6.21159
WYSY004FJFS,2014/1/2 4:40,7.12466
WYSY004FJFS,2014/1/2 4:45,7.63223
WYSY004FJFS,2014/1/2 4:55,6.90149
WYSY004FJFS,2014/1/2 5:00,6.69325
WYSY004FJFS,2014/1/2 5:05,6.98409
WYSY004FJFS,2014/1/2 5:10,6.37168
WYSY004FJFS,2014/1/2 5:15,6.19642
WYSY004FJFS,2014/1/2 5:20,6.16496
WYSY004FJFS,2014/1/2 5:25,7.0908
WYSY004FJFS,2014/1/2 5:30,7.66088
WYSY004FJFS,2014/1/2 5:35,8.57869
WYSY004FJFS,2014/1/2 5:40,9.7058
WYSY004FJFS,2014/1/2 5:45,8.304
WYSY004FJFS,2014/1/2 5:50,8.68441
WYSY004FJFS,2014/1/2 5:55,7.65025
WYSY004FJFS,2014/1/2 6:00,7.05312
WYSY004FJFS,2014/1/2 6:05,8.0655
WYSY004FJFS,2014/1/2 6:15,8.5798
WYSY004FJFS,2014/1/2 6:20,9.90495
WYSY004FJFS,2014/1/2 6:25,10.1135
WYSY004FJFS,2014/1/2 6:30,9.69286
WYSY004FJFS,2014/1/2 6:35,9.69433
WYSY004FJFS,2014/1/2 6:40,10.0929
WYSY004FJFS,2014/1/2 6:45,10.3959
WYSY004FJFS,2014/1/2 6:50,11.4429
WYSY004FJFS,2014/1/2 6:55,11.837
WYSY004FJFS,2014/1/2 7:00,10.7525
WYSY004FJFS,2014/1/2 7:05,11.0244
WYSY004FJFS,2014/1/2 7:10,10.596
WYSY004FJFS,2014/1/2 7:15,10.494
WYSY004FJFS,2014/1/2 7:30,11.2128
WYSY004FJFS,2014/1/2 7:35,11.144
WYSY004FJFS,2014/1/2 7:40,11.1297
WYSY004FJFS,2014/1/2 7:45,10.9225
WYSY004FJFS,2014/1/2 7:50,11.1465
WYSY004FJFS,2014/1/2 7:55,11.4277
WYSY004FJFS,2014/1/2 8:00,11.1927
WYSY004FJFS,2014/1/2 8:05,11.384
WYSY004FJFS,2014/1/2 8:15,11.6518
WYSY004FJFS,2014/1/2 8:25,10.069
WYSY004FJFS,2014/1/2 8:30,9.94169
WYSY004FJFS,2014/1/2 8:35,10.0513
WYSY004FJFS,2014/1/2 8:40,10.0502
WYSY004FJFS,2014/1/2 8:45,9.56438
WYSY004FJFS,2014/1/2 8:50,8.7365
WYSY004FJFS,2014/1/2 9:05,8.92264
WYSY004FJFS,2014/1/2 9:10,8.3721
WYSY004FJFS,2014/1/2 9:15,7.29158
WYSY004FJFS,2014/1/2 9:20,7.59104
WYSY004FJFS,2014/1/2 9:25,5.20015
WYSY004FJFS,2014/1/2 9:30,4.73254
WYSY004FJFS,2014/1/2 9:35,5.39571
WYSY004FJFS,2014/1/2 9:40,6.52038
WYSY004FJFS,2014/1/2 9:45,7.38102
WYSY004FJFS,2014/1/2 9:50,8.95204
WYSY004FJFS,2014/1/2 9:55,8.8134
WYSY004FJFS,2014/1/2 10:00,7.38348
WYSY004FJFS,2014/1/2 10:10,9.94506
WYSY004FJFS,2014/1/2 10:15,9.12399
WYSY004FJFS,2014/1/2 10:20,9.0439
WYSY004FJFS,2014/1/2 10:25,9.67454
WYSY004FJFS,2014/1/2 10:30,9.22505
WYSY004FJFS,2014/1/2 10:35,8.90693
WYSY004FJFS,2014/1/2 10:40,9.80193
WYSY004FJFS,2014/1/2 10:50,9.74307
WYSY004FJFS,2014/1/2 10:55,8.34029
WYSY004FJFS,2014/1/2 11:00,9.02163
WYSY004FJFS,2014/1/2 11:05,10.5487
WYSY004FJFS,2014/1/2 11:10,8.33198
WYSY004FJFS,2014/1/2 11:15,9.05458
WYSY004FJFS,2014/1/2 11:20,9.75239
WYSY004FJFS,2014/1/2 11:25,10.0334
WYSY004FJFS,2014/1/2 11:30,10.4614
WYSY004FJFS,2014/1/2 11:40,10.0982
WYSY004FJFS,2014/1/2 11:45,9.34276
WYSY004FJFS,2014/1/2 11:50,9.93464
WYSY004FJFS,2014/1/2 11:55,9.01375
WYSY004FJFS,2014/1/2 12:00,8.96678
WYSY004FJFS,2014/1/2 12:05,7.52277
WYSY004FJFS,2014/1/2 12:10,6.289
WYSY004FJFS,2014/1/2 12:15,7.26627
WYSY004FJFS,2014/1/2 12:25,8.18362
WYSY004FJFS,2014/1/2 12:30,7.40148
WYSY004FJFS,2014/1/2 12:35,7.46129
WYSY004FJFS,2014/1/2 12:40,8.44279
WYSY004FJFS,2014/1/2 12:50,8.28374
WYSY004FJFS,2014/1/2 12:55,8.15443
WYSY004FJFS,2014/1/2 13:00,9.43359
WYSY004FJFS,2014/1/2 13:05,5.84861
WYSY004FJFS,2014/1/2 13:10,6.48881
WYSY004FJFS,2014/1/2 13:15,8.94647
WYSY004FJFS,2014/1/2 13:20,8.66659
WYSY004FJFS,2014/1/2 13:30,7.6406
WYSY004FJFS,2014/1/2 13:40,6.97437
WYSY004FJFS,2014/1/2 13:45,7.46964
WYSY004FJFS,2014/1/2 13:50,7.38459
WYSY004FJFS,2014/1/2 13:55,7.06948
WYSY004FJFS,2014/1/2 14:00,7.84829
WYSY004FJFS,2014/1/2 14:05,6.54202
WYSY004FJFS,2014/1/2 14:10,5.5331
WYSY004FJFS,2014/1/2 14:15,8.56203
WYSY004FJFS,2014/1/2 14:30,6.10995
WYSY004FJFS,2014/1/2 14:35,6.52964
WYSY004FJFS,2014/1/2 14:40,6.82059
WYSY004FJFS,2014/1/2 14:50,6.42656
WYSY004FJFS,2014/1/2 14:55,6.13983
WYSY004FJFS,2014/1/2 15:00,4.97548
WYSY004FJFS,2014/1/2 15:05,7.7014
WYSY004FJFS,2014/1/2 15:15,5.527
WYSY004FJFS,2014/1/2 15:20,6.61836
WYSY004FJFS,2014/1/2 15:25,5.9531
WYSY004FJFS,2014/1/2 15:30,6.0406
WYSY004FJFS,2014/1/2 15:35,7.47405
WYSY004FJFS,2014/1/2 15:45,7.24484
WYSY004FJFS,2014/1/2 15:50,5.45023
WYSY004FJFS,2014/1/2 15:55,5.67165
WYSY004FJFS,2014/1/2 16:00,5.05199
WYSY004FJFS,2014/1/2 16:05,4.65591
WYSY004FJFS,2014/1/2 16:15,6.198
WYSY004FJFS,2014/1/2 16:20,5.85991
WYSY004FJFS,2014/1/2 16:30,6.8303
WYSY004FJFS,2014/1/2 16:35,5.91378
WYSY004FJFS,2014/1/2 16:40,5.00265
WYSY004FJFS,2014/1/2 16:45,6.09248
WYSY004FJFS,2014/1/2 16:50,5.62033
WYSY004FJFS,2014/1/2 16:55,10.3207
WYSY004FJFS,2014/1/2 17:15,8.62791
WYSY004FJFS,2014/1/2 17:20,10.4324
WYSY004FJFS,2014/1/2 17:25,9.43805
WYSY004FJFS,2014/1/2 17:30,8.86919
WYSY004FJFS,2014/1/2 17:35,9.2468
WYSY004FJFS,2014/1/2 17:40,8.96076
WYSY004FJFS,2014/1/2 17:45,8.90493
WYSY004FJFS,2014/1/2 17:55,9.56358
WYSY004FJFS,2014/1/2 18:00,9.88086
WYSY004FJFS,2014/1/2 18:05,8.02943
WYSY004FJFS,2014/1/2 18:10,7.14493
WYSY004FJFS,2014/1/2 18:15,5.72905
WYSY004FJFS,2014/1/2 18:20,4.62193
WYSY004FJFS,2014/1/2 18:25,5.45473
WYSY004FJFS,2014/1/2 18:30,7.63574
WYSY004FJFS,2014/1/2 18:35,8.30124
WYSY004FJFS,2014/1/2 18:40,9.2023
WYSY004FJFS,2014/1/2 18:45,11.5626
WYSY004FJFS,2014/1/2 18:50,10.9909
WYSY004FJFS,2014/1/2 18:55,11.4342
WYSY004FJFS,2014/1/2 19:00,11.8907
WYSY004FJFS,2014/1/2 19:05,11.3478
WYSY004FJFS,2014/1/2 19:10,10.4941
WYSY004FJFS,2014/1/2 19:15,10.8342
WYSY004FJFS,2014/1/2 19:20,10.8104
WYSY004FJFS,2014/1/2 19:25,10.3294
WYSY004FJFS,2014/1/2 19:30,9.82981
WYSY004FJFS,2014/1/2 19:40,11.8458
WYSY004FJFS,2014/1/2 19:45,10.9443
WYSY004FJFS,2014/1/2 19:50,10.6999
WYSY004FJFS,2014/1/2 19:55,9.76035
WYSY004FJFS,2014/1/2 20:00,11.4347
WYSY004FJFS,2014/1/2 20:05,10.832
WYSY004FJFS,2014/1/2 20:10,10.4227
WYSY004FJFS,2014/1/2 20:25,9.01591
WYSY004FJFS,2014/1/2 20:30,9.49644
WYSY004FJFS,2014/1/2 20:35,8.56534
WYSY004FJFS,2014/1/2 20:40,9.80379
WYSY004FJFS,2014/1/2 20:45,9.85383
WYSY004FJFS,2014/1/2 20:50,10.3103
WYSY004FJFS,2014/1/2 20:55,8.80702
WYSY004FJFS,2014/1/2 21:00,8.14779
WYSY004FJFS,2014/1/2 21:05,9.28306
WYSY004FJFS,2014/1/2 21:15,8.23685
WYSY004FJFS,2014/1/2 21:20,6.6758
WYSY004FJFS,2014/1/2 21:25,7.02411
WYSY004FJFS,2014/1/2 21:30,8.91628
WYSY004FJFS,2014/1/2 21:35,10.0403
WYSY004FJFS,2014/1/2 21:40,10.05
WYSY004FJFS,2014/1/2 21:45,10.5812
WYSY004FJFS,2014/1/2 21:50,11.5863
WYSY004FJFS,2014/1/2 22:00,10.4695
WYSY004FJFS,2014/1/2 22:05,11.281
WYSY004FJFS,2014/1/2 22:10,10.7794
WYSY004FJFS,2014/1/2 22:15,10.2821
WYSY004FJFS,2014/1/2 22:30,7.99578
WYSY004FJFS,2014/1/2 22:35,9.07933
WYSY004FJFS,2014/1/2 22:40,9.58532
WYSY004FJFS,2014/1/2 22:45,8.25566
WYSY004FJFS,2014/1/2 22:50,8.07541
WYSY004FJFS,2014/1/2 22:55,6.93723
WYSY004FJFS,2014/1/2 23:00,7.41591
WYSY004FJFS,2014/1/2 23:05,5.61745
WYSY004FJFS,2014/1/2 23:15,4.30675
WYSY004FJFS,2014/1/2 23:20,4.55394
WYSY004FJFS,2014/1/2 23:25,7.57968
WYSY004FJFS,2014/1/2 23:30,8.56487
WYSY004FJFS,2014/1/2 23:35,8.54397
WYSY004FJFS,2014/1/2 23:40,10.5106
WYSY004FJFS,2014/1/2 23:45,10.357
WYSY004FJFS,2014/1/2 23:50,10.7142
WYSY004FJFS,2014/1/2 23:55,8.53434
WYSY004FJFS,2014/1/2 23:59,7.44442
WYSY004FJFS,2014/1/3 0:00,7.44442
WYSY004FJFS,2014/1/3 0:05,9.64597
WYSY004FJFS,2014/1/3 0:10,8.24863
WYSY004FJFS,2014/1/3 0:15,7.54792
WYSY004FJFS,2014/1/3 0:20,6.47594
WYSY004FJFS,2014/1/3 0:25,6.60168
WYSY004FJFS,2014/1/3 0:30,6.38977
WYSY004FJFS,2014/1/3 0:35,6.60114
WYSY004FJFS,2014/1/3 0:40,6.25818
WYSY004FJFS,2014/1/3 0:45,4.87913
WYSY004FJFS,2014/1/3 0:50,6.83507
WYSY004FJFS,2014/1/3 0:55,8.42357
WYSY004FJFS,2014/1/3 1:00,7.09736
WYSY004FJFS,2014/1/3 1:05,8.77609
WYSY004FJFS,2014/1/3 1:10,5.18935
WYSY004FJFS,2014/1/3 1:15,4.99947
WYSY004FJFS,2014/1/3 1:20,3.98942
WYSY004FJFS,2014/1/3 1:25,3.73684
WYSY004FJFS,2014/1/3 1:30,4.91369
