,speed,time
301,4.30248,2014/1/8 2:35
302,4.54565,2014/1/8 3:05
303,4.37255,2014/1/8 3:35
304,6.77628,2014/1/8 4:05
305,4.53884,2014/1/8 4:35
306,4.57612,2014/1/8 5:05
307,4.73202,2014/1/8 5:35
308,4.74981,2014/1/8 6:05
309,5.71701,2014/1/8 6:35
310,6.89294,2014/1/8 7:05
311,7.35526,2014/1/8 7:35
312,7.76736,2014/1/8 8:05
313,7.78877,2014/1/8 8:35
314,5.72827,2014/1/8 9:05
315,3.77305,2014/1/8 9:35
316,3.89586,2014/1/8 10:05
317,6.16415,2014/1/8 11:05
318,6.74103,2014/1/8 12:05
319,5.71068,2014/1/8 12:35
320,4.80163,2014/1/8 13:05
321,5.04551,2014/1/8 13:35
322,5.05468,2014/1/8 14:35
323,8.55524,2014/1/8 15:35
324,10.1251,2014/1/8 16:05
325,7.9049,2014/1/8 16:35
326,7.4159,2014/1/8 17:35
327,5.91956,2014/1/8 18:05
328,7.92562,2014/1/8 18:35
329,7.46468,2014/1/8 19:05
330,6.12964,2014/1/8 19:35
331,6.93273,2014/1/8 20:05
332,6.43377,2014/1/8 20:35
333,6.2926,2014/1/8 21:05
334,4.84579,2014/1/8 21:35
335,5.74811,2014/1/8 22:05
336,6.16402,2014/1/8 23:05
337,7.59873,2014/1/8 23:35
338,7.271,2014/1/9 0:05
339,7.60978,2014/1/9 0:35
340,6.44813,2014/1/9 1:05
341,7.24474,2014/1/9 2:05
342,5.61492,2014/1/9 2:35
343,5.82668,2014/1/9 3:05
344,6.29497,2014/1/9 3:35
345,6.53765,2014/1/9 4:05
346,6.41308,2014/1/9 4:35
347,7.2743,2014/1/9 5:05
348,6.92782,2014/1/9 5:35
349,6.59017,2014/1/9 6:05
350,8.1438,2014/1/9 6:35
351,9.28711,2014/1/9 7:05
352,8.35069,2014/1/9 7:35
353,7.90155,2014/1/9 8:05
354,7.58476,2014/1/9 8:35
355,6.84409,2014/1/9 9:05
356,7.53463,2014/1/9 10:05
357,7.59604,2014/1/9 10:35
358,9.31445,2014/1/9 11:05
359,9.90421,2014/1/9 11:35
360,7.90558,2014/1/9 12:05
361,10.8883,2014/1/9 12:35
362,8.56332,2014/1/9 13:05
363,10.9295,2014/1/9 13:35
364,10.9659,2014/1/9 14:35
365,11.1391,2014/1/9 15:05
366,8.57148,2014/1/9 16:05
367,7.09424,2014/1/9 17:05
368,5.4822,2014/1/9 18:05
369,3.28061,2014/1/9 18:35
370,2.12012,2014/1/9 19:05
371,2.62935,2014/1/9 20:35
372,3.90214,2014/1/9 21:05
373,4.6061,2014/1/9 21:35
374,6.12461,2014/1/9 22:05
375,5.92853,2014/1/9 22:35
376,6.00784,2014/1/9 23:05
377,3.18913,2014/1/9 23:35
378,3.73005,2014/1/10 0:05
379,4.9801,2014/1/10 0:35
380,5.64927,2014/1/10 1:05
381,5.17466,2014/1/10 1:35
382,4.15424,2014/1/10 2:05
383,4.96338,2014/1/10 2:35
384,5.19889,2014/1/10 3:05
385,4.64744,2014/1/10 3:35
386,5.36121,2014/1/10 4:05
387,7.43194,2014/1/10 4:35
388,7.15908,2014/1/10 5:05
389,6.27999,2014/1/10 5:35
390,5.51774,2014/1/10 6:05
391,3.84991,2014/1/10 6:35
392,4.05105,2014/1/10 7:05
393,5.16814,2014/1/10 7:35
394,6.02837,2014/1/10 8:05
395,4.34729,2014/1/10 8:35
396,3.9018,2014/1/10 9:05
397,5.90047,2014/1/10 9:35
398,5.40676,2014/1/10 10:05
399,7.92383,2014/1/10 10:35
400,8.95102,2014/1/10 11:05
401,8.51783,2014/1/10 11:35
402,8.07496,2014/1/10 12:05
403,7.20474,2014/1/10 12:35
404,9.36755,2014/1/10 13:05
405,9.06736,2014/1/10 13:35
406,8.84599,2014/1/10 14:05
407,7.74838,2014/1/10 14:35
408,7.81155,2014/1/10 15:05
409,7.52989,2014/1/10 15:35
410,7.74067,2014/1/10 16:05
411,7.18657,2014/1/10 17:05
412,5.13744,2014/1/10 17:35
413,4.03224,2014/1/10 18:05
414,9.33379,2014/1/10 18:35
415,6.3291,2014/1/10 19:05
416,7.11247,2014/1/10 19:35
417,5.56555,2014/1/10 20:35
418,3.74914,2014/1/10 21:05
419,5.84111,2014/1/10 22:05
420,6.46722,2014/1/10 22:35
421,6.77837,2014/1/10 23:05
422,6.46324,2014/1/10 23:35
423,7.0048,2014/1/11 0:05
424,5.8511,2014/1/11 1:05
425,3.95321,2014/1/11 1:35
426,4.01649,2014/1/11 2:05
427,5.63075,2014/1/11 2:35
428,7.70729,2014/1/11 3:05
429,5.39578,2014/1/11 3:35
430,7.65278,2014/1/11 4:05
431,7.50582,2014/1/11 4:35
432,8.37223,2014/1/11 5:05
433,8.08826,2014/1/11 5:35
434,6.63249,2014/1/11 6:05
435,5.91566,2014/1/11 6:35
436,7.35468,2014/1/11 7:05
437,5.5406,2014/1/11 7:35
438,4.10589,2014/1/11 8:05
439,1.94462,2014/1/11 8:35
440,5.74161,2014/1/11 9:05
441,5.07502,2014/1/11 9:35
442,4.13891,2014/1/11 10:05
443,5.56204,2014/1/11 10:35
444,8.86358,2014/1/11 11:05
445,7.28854,2014/1/11 11:35
446,7.07506,2014/1/11 12:05
447,8.56289,2014/1/11 12:35
448,9.63874,2014/1/11 13:05
449,9.79861,2014/1/11 13:35
450,12.6152,2014/1/11 14:05
451,12.0277,2014/1/11 14:35
452,11.1962,2014/1/11 15:05
453,9.05315,2014/1/11 15:35
454,12.9396,2014/1/11 16:05
455,9.087,2014/1/11 16:35
456,8.19224,2014/1/11 17:05
457,8.75267,2014/1/11 17:35
458,9.09131,2014/1/11 18:05
459,10.5751,2014/1/11 18:35
460,6.29468,2014/1/11 19:05
461,3.74923,2014/1/11 19:35
462,8.75774,2014/1/11 20:05
463,7.36908,2014/1/11 20:35
464,10.2675,2014/1/11 21:05
465,7.51474,2014/1/11 22:05
466,7.99181,2014/1/11 22:35
467,6.86202,2014/1/11 23:05
468,7.19498,2014/1/11 23:35
469,6.33026,2014/1/12 0:05
470,5.88081,2014/1/12 0:35
471,5.6134,2014/1/12 1:05
472,5.76464,2014/1/12 1:35
473,5.94594,2014/1/12 2:05
474,9.10186,2014/1/12 3:05
475,8.30097,2014/1/12 3:35
476,8.08398,2014/1/12 4:05
477,6.40851,2014/1/12 4:35
478,6.24863,2014/1/12 5:05
479,5.72262,2014/1/12 5:35
480,5.00129,2014/1/12 6:05
481,6.14745,2014/1/12 6:35
482,7.3651,2014/1/12 7:05
483,8.67511,2014/1/12 7:35
484,7.14215,2014/1/12 8:05
485,7.62376,2014/1/12 8:35
486,6.20724,2014/1/12 9:05
487,4.18573,2014/1/12 9:35
488,3.8019,2014/1/12 10:05
489,4.98345,2014/1/12 10:35
490,4.60336,2014/1/12 11:05
491,5.96689,2014/1/12 11:35
492,8.66263,2014/1/12 12:05
493,6.62549,2014/1/12 12:35
494,7.25408,2014/1/12 13:05
495,8.70782,2014/1/12 13:35
496,9.11903,2014/1/12 14:05
497,10.6174,2014/1/12 14:35
498,9.53949,2014/1/12 15:05
499,7.67583,2014/1/12 15:35
500,9.87777,2014/1/12 16:05
501,9.07398,2014/1/12 16:35
502,7.75248,2014/1/12 17:35
503,4.69125,2014/1/12 18:05
504,4.40481,2014/1/12 18:35
505,3.51388,2014/1/12 19:05
506,5.33344,2014/1/12 19:35
507,3.47041,2014/1/12 20:05
508,5.67191,2014/1/12 20:35
509,6.0015,2014/1/12 21:05
510,5.37101,2014/1/12 21:35
511,6.5734,2014/1/12 22:05
512,9.33253,2014/1/12 22:35
513,10.7863,2014/1/12 23:05
514,11.1761,2014/1/12 23:35
515,10.9433,2014/1/13 0:05
516,10.5219,2014/1/13 0:35
517,8.03972,2014/1/13 1:05
518,7.54333,2014/1/13 1:35
519,7.85119,2014/1/13 2:05
520,8.18818,2014/1/13 2:35
521,7.78512,2014/1/13 3:05
522,6.29942,2014/1/13 3:35
523,4.38042,2014/1/13 4:05
524,5.08635,2014/1/13 4:35
525,3.68821,2014/1/13 5:05
526,5.61173,2014/1/13 5:35
527,4.78244,2014/1/13 6:35
528,4.79014,2014/1/13 7:05
529,4.63991,2014/1/13 7:35
530,5.43823,2014/1/13 8:05
531,4.36324,2014/1/13 8:35
532,2.21403,2014/1/13 9:05
533,1.4554,2014/1/13 9:35
534,0.88747,2014/1/13 10:05
535,2.82464,2014/1/13 10:35
536,1.97628,2014/1/13 11:05
537,4.54319,2014/1/13 11:35
538,5.14564,2014/1/13 12:05
539,6.38918,2014/1/13 12:35
540,4.58712,2014/1/13 13:35
541,5.41992,2014/1/13 14:05
542,4.73798,2014/1/13 14:35
543,3.53024,2014/1/13 15:35
544,5.12571,2014/1/13 16:05
545,5.58107,2014/1/13 16:35
546,5.31737,2014/1/13 17:35
547,7.53131,2014/1/13 18:05
548,7.906,2014/1/13 19:05
549,7.03129,2014/1/13 19:35
550,6.88935,2014/1/13 20:05
551,5.19237,2014/1/13 20:35
552,4.84301,2014/1/13 21:05
553,4.20508,2014/1/13 21:35
554,3.47821,2014/1/13 22:05
555,2.20756,2014/1/13 22:35
556,1.32123,2014/1/13 23:05
557,0.38629,2014/1/13 23:35
558,1.66367,2014/1/14 0:05
559,3.23109,2014/1/14 0:35
560,3.52336,2014/1/14 1:05
561,2.96821,2014/1/14 1:35
562,2.04536,2014/1/14 2:05
563,2.73263,2014/1/14 2:35
564,3.58307,2014/1/14 3:05
565,4.43987,2014/1/14 3:35
566,3.09134,2014/1/14 4:05
567,4.414,2014/1/14 4:35
568,4.05466,2014/1/14 5:05
569,3.26674,2014/1/14 5:35
570,3.41122,2014/1/14 6:05
571,3.01857,2014/1/14 6:35
572,3.02191,2014/1/14 7:05
573,3.2655,2014/1/14 7:35
574,3.76351,2014/1/14 8:05
575,3.85494,2014/1/14 8:35
576,2.93234,2014/1/14 9:05
577,2.77443,2014/1/14 9:35
578,2.27584,2014/1/14 10:05
579,3.78748,2014/1/14 10:35
580,5.79436,2014/1/14 11:05
581,6.81431,2014/1/14 11:35
582,6.92471,2014/1/14 12:05
583,6.38248,2014/1/14 12:35
584,6.95085,2014/1/14 13:05
585,8.87905,2014/1/14 13:35
586,5.61775,2014/1/14 14:05
587,7.25195,2014/1/14 15:05
588,7.31732,2014/1/14 15:35
589,8.00288,2014/1/14 16:05
590,9.23813,2014/1/14 16:35
591,6.35374,2014/1/14 17:05
592,6.64214,2014/1/14 17:35
593,8.62105,2014/1/14 18:05
594,6.96958,2014/1/14 18:35
595,7.80544,2014/1/14 19:05
596,6.67534,2014/1/14 19:35
597,5.2873,2014/1/14 20:05
598,4.92103,2014/1/14 20:35
599,4.92904,2014/1/14 21:35
600,3.30501,2014/1/14 22:05
601,2.98824,2014/1/14 22:35
602,2.76699,2014/1/14 23:05
603,3.45236,2014/1/14 23:35
604,4.43946,2014/1/15 0:05
605,4.02441,2014/1/15 0:35
606,3.68023,2014/1/15 1:05
607,5.20848,2014/1/15 1:35
608,3.54552,2014/1/15 2:05
609,4.67824,2014/1/15 2:35
610,3.0285,2014/1/15 3:05
611,3.62369,2014/1/15 3:35
612,3.70863,2014/1/15 4:05
613,3.87376,2014/1/15 4:35
614,4.80625,2014/1/15 5:05
615,4.6767,2014/1/15 5:35
616,5.94052,2014/1/15 6:05
617,4.18903,2014/1/15 6:35
618,1.99369,2014/1/15 7:05
619,4.73626,2014/1/15 7:35
620,3.79346,2014/1/15 8:05
621,3.85262,2014/1/15 8:35
622,4.35038,2014/1/15 9:05
623,4.95497,2014/1/15 9:35
624,4.69759,2014/1/15 10:05
625,4.28681,2014/1/15 10:35
626,3.63612,2014/1/15 11:05
627,3.11799,2014/1/15 11:35
628,5.24509,2014/1/15 12:05
629,4.75098,2014/1/15 12:35
630,4.62593,2014/1/15 13:05
631,6.84607,2014/1/15 13:35
632,6.04575,2014/1/15 14:05
633,6.47214,2014/1/15 14:35
634,5.96424,2014/1/15 15:05
635,7.64089,2014/1/15 15:35
636,5.21172,2014/1/15 16:05
637,4.38248,2014/1/15 16:35
638,4.25313,2014/1/15 17:05
639,7.29673,2014/1/15 18:05
640,9.55011,2014/1/15 18:35
641,9.74554,2014/1/15 19:05
642,9.09439,2014/1/15 19:35
643,4.70777,2014/1/15 20:35
644,8.61525,2014/1/15 21:05
645,4.05566,2014/1/15 21:35
646,5.87927,2014/1/15 22:05
647,7.45995,2014/1/15 23:05
648,5.50807,2014/1/15 23:35
649,5.07645,2014/1/16 0:05
650,6.78023,2014/1/16 0:35
651,6.61581,2014/1/16 1:05
652,7.30062,2014/1/16 1:35
653,8.48725,2014/1/16 2:05
654,6.18058,2014/1/16 2:35
655,7.50964,2014/1/16 3:35
656,6.02219,2014/1/16 4:05
657,10.2434,2014/1/16 5:05
658,10.5763,2014/1/16 5:35
659,5.34523,2014/1/16 6:35
660,7.45175,2014/1/16 7:05
661,7.99272,2014/1/16 7:35
662,9.4814,2014/1/16 8:05
663,10.2964,2014/1/16 8:35
664,7.32389,2014/1/16 9:05
665,7.01585,2014/1/16 10:05
666,4.74067,2014/1/16 10:35
667,6.43777,2014/1/16 11:05
668,6.98144,2014/1/16 11:35
669,8.11853,2014/1/16 12:05
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
