,speed,time
99,4.20463,2014/1/3 6:35
100,5.12922,2014/1/3 7:05
101,4.48868,2014/1/3 8:05
102,4.25211,2014/1/3 8:35
103,3.85591,2014/1/3 9:05
104,3.47895,2014/1/3 9:35
105,3.10022,2014/1/3 10:05
106,3.85771,2014/1/3 10:35
107,3.95065,2014/1/3 11:05
108,4.61275,2014/1/3 11:35
109,5.28043,2014/1/3 12:35
110,4.46635,2014/1/3 13:05
111,6.22432,2014/1/3 13:35
112,5.39588,2014/1/3 14:05
113,5.6817,2014/1/3 14:35
114,4.24411,2014/1/3 15:05
115,3.69659,2014/1/3 16:35
116,4.85449,2014/1/3 17:05
117,3.55194,2014/1/3 17:35
118,2.8577,2014/1/3 18:05
119,3.18967,2014/1/3 21:35
120,5.02607,2014/1/3 22:05
121,5.85037,2014/1/3 22:35
122,5.57459,2014/1/3 23:05
123,5.43132,2014/1/3 23:35
124,5.53053,2014/1/4 0:05
125,5.47781,2014/1/4 0:35
126,7.39902,2014/1/4 1:05
127,7.91525,2014/1/4 1:35
128,8.46243,2014/1/4 2:05
129,7.9552,2014/1/4 2:35
130,9.12235,2014/1/4 3:05
131,8.98948,2014/1/4 3:35
132,7.09492,2014/1/4 4:05
133,6.524,2014/1/4 4:35
134,7.18852,2014/1/4 5:05
135,5.95694,2014/1/4 5:35
136,5.82566,2014/1/4 6:05
137,6.68317,2014/1/4 6:35
138,5.34903,2014/1/4 7:05
139,6.08219,2014/1/4 7:35
140,9.21841,2014/1/4 8:05
141,8.09208,2014/1/4 9:05
142,7.93004,2014/1/4 9:35
143,6.57143,2014/1/4 10:05
144,8.60959,2014/1/4 10:35
145,7.17311,2014/1/4 11:05
146,7.28602,2014/1/4 11:35
147,7.70183,2014/1/4 12:05
148,8.54893,2014/1/4 12:35
149,6.68231,2014/1/4 13:05
150,8.081,2014/1/4 13:35
151,7.71196,2014/1/4 14:05
152,10.597,2014/1/4 14:35
153,7.58491,2014/1/4 15:05
154,3.77436,2014/1/4 15:35
155,8.86301,2014/1/4 16:35
156,8.68432,2014/1/4 17:05
157,8.03937,2014/1/4 18:05
158,8.93853,2014/1/4 18:35
159,9.40415,2014/1/4 19:05
160,9.46594,2014/1/4 19:35
161,9.89438,2014/1/4 20:05
162,8.01021,2014/1/4 20:35
163,5.75005,2014/1/4 21:05
164,6.2904,2014/1/4 21:35
165,6.88841,2014/1/4 22:05
166,8.21486,2014/1/4 23:05
167,6.47165,2014/1/5 0:05
168,7.48869,2014/1/5 0:35
169,6.47558,2014/1/5 1:05
170,10.6658,2014/1/5 1:35
171,6.9838,2014/1/5 2:05
172,6.77305,2014/1/5 2:35
173,4.99039,2014/1/5 3:05
174,3.59537,2014/1/5 3:35
175,5.37153,2014/1/5 4:05
176,6.66887,2014/1/5 4:35
177,7.7111,2014/1/5 5:05
178,6.04875,2014/1/5 5:35
179,6.43121,2014/1/5 6:05
180,4.78906,2014/1/5 6:35
181,2.32645,2014/1/5 7:05
182,2.74529,2014/1/5 7:35
183,2.87255,2014/1/5 8:05
184,5.17634,2014/1/5 8:35
185,5.49795,2014/1/5 9:05
186,2.98403,2014/1/5 9:35
187,2.65553,2014/1/5 10:05
188,2.37633,2014/1/5 10:35
189,1.1928,2014/1/5 11:05
190,2.76293,2014/1/5 11:35
191,2.46422,2014/1/5 12:05
192,1.16672,2014/1/5 13:05
193,2.7301,2014/1/5 13:35
194,1.15656,2014/1/5 14:05
195,5.0719,2014/1/5 16:05
196,5.16835,2014/1/5 16:35
197,5.7391,2014/1/5 17:05
198,7.65816,2014/1/5 17:35
199,8.25008,2014/1/5 18:05
200,6.60062,2014/1/5 18:35
201,7.70927,2014/1/5 19:05
202,7.80592,2014/1/5 19:35
203,7.85351,2014/1/5 20:05
204,7.46415,2014/1/5 21:05
205,5.64367,2014/1/5 21:35
206,6.62314,2014/1/5 22:05
207,7.12768,2014/1/5 23:05
208,8.08651,2014/1/5 23:35
209,10.4878,2014/1/6 0:05
210,7.51228,2014/1/6 0:35
211,10.213,2014/1/6 1:05
212,10.4488,2014/1/6 1:35
213,12.0179,2014/1/6 2:05
214,11.6804,2014/1/6 2:35
215,11.4853,2014/1/6 3:05
216,11.5034,2014/1/6 3:35
217,12.0274,2014/1/6 4:05
218,10.2964,2014/1/6 4:35
219,10.5669,2014/1/6 5:05
220,10.3702,2014/1/6 5:35
221,10.1254,2014/1/6 6:05
222,10.6225,2014/1/6 6:35
223,11.7517,2014/1/6 7:05
224,12.1086,2014/1/6 7:35
225,11.6068,2014/1/6 8:05
226,11.4763,2014/1/6 8:35
227,11.1281,2014/1/6 9:05
228,8.21467,2014/1/6 9:35
229,8.41265,2014/1/6 10:05
230,8.4896,2014/1/6 10:35
231,8.78285,2014/1/6 11:35
232,7.8299,2014/1/6 12:05
233,8.97328,2014/1/6 12:35
234,6.8635,2014/1/6 13:05
235,6.00066,2014/1/6 13:35
236,5.48389,2014/1/6 14:05
237,6.83829,2014/1/6 14:35
238,6.77946,2014/1/6 15:05
239,5.89063,2014/1/6 15:35
240,4.7702,2014/1/6 16:05
241,8.22853,2014/1/6 16:35
242,4.89868,2014/1/6 17:35
243,7.22037,2014/1/6 18:05
244,7.20841,2014/1/6 18:35
245,7.03821,2014/1/6 19:05
246,6.23877,2014/1/6 19:35
247,7.44459,2014/1/6 20:05
248,9.17052,2014/1/6 20:35
249,8.95035,2014/1/6 21:05
250,5.68898,2014/1/6 21:35
251,7.3162,2014/1/6 22:05
252,9.16602,2014/1/6 22:35
253,6.57803,2014/1/6 23:05
254,7.88259,2014/1/6 23:35
255,9.21977,2014/1/7 0:05
256,7.68815,2014/1/7 0:35
257,5.93687,2014/1/7 1:05
258,8.8818,2014/1/7 2:05
259,6.5081,2014/1/7 2:35
260,6.28133,2014/1/7 3:05
261,7.44576,2014/1/7 3:35
262,7.23043,2014/1/7 4:05
263,3.75072,2014/1/7 4:35
264,2.56204,2014/1/7 5:05
265,5.53845,2014/1/7 5:35
266,4.79217,2014/1/7 6:05
267,2.79023,2014/1/7 6:35
268,4.92518,2014/1/7 7:05
269,3.48477,2014/1/7 8:05
270,5.79627,2014/1/7 8:35
271,2.41926,2014/1/7 9:35
272,5.45455,2014/1/7 10:35
273,5.82386,2014/1/7 11:05
274,6.36392,2014/1/7 11:35
275,4.9387,2014/1/7 12:05
276,4.84231,2014/1/7 12:35
277,7.43481,2014/1/7 13:35
278,6.11853,2014/1/7 14:35
279,7.98216,2014/1/7 15:05
280,6.95078,2014/1/7 15:35
281,6.76622,2014/1/7 16:05
282,6.99746,2014/1/7 16:35
283,6.40564,2014/1/7 17:05
284,8.19168,2014/1/7 17:35
285,6.76846,2014/1/7 18:05
286,5.73183,2014/1/7 18:35
287,6.40447,2014/1/7 19:35
288,4.17148,2014/1/7 20:05
289,5.65232,2014/1/7 20:35
290,4.43618,2014/1/7 21:05
291,3.48174,2014/1/7 21:35
292,4.7669,2014/1/7 22:05
293,5.13503,2014/1/7 22:35
294,5.83949,2014/1/7 23:05
295,2.91823,2014/1/7 23:35
296,3.19388,2014/1/8 0:05
297,2.20484,2014/1/8 0:35
298,2.92559,2014/1/8 1:05
299,3.11063,2014/1/8 1:35
300,3.13374,2014/1/8 2:05
301,3.9038,2014/1/8 2:35
302,4.45253,2014/1/8 3:05
303,4.62735,2014/1/8 3:35
304,5.7849,2014/1/8 4:05
305,4.33534,2014/1/8 4:35
306,3.43317,2014/1/8 5:05
307,3.68324,2014/1/8 5:35
308,4.01181,2014/1/8 6:05
309,5.34411,2014/1/8 6:35
310,6.21596,2014/1/8 7:05
311,6.67793,2014/1/8 7:35
312,7.17859,2014/1/8 8:05
313,7.49265,2014/1/8 8:35
314,3.4989,2014/1/8 9:05
315,3.67635,2014/1/8 9:35
316,4.0226,2014/1/8 10:05
317,4.05075,2014/1/8 11:05
318,5.51243,2014/1/8 12:05
319,5.04274,2014/1/8 12:35
320,6.81023,2014/1/8 13:05
321,2.17989,2014/1/8 13:35
322,3.42157,2014/1/8 14:35
323,7.75734,2014/1/8 15:35
324,10.4503,2014/1/8 16:05
325,8.09231,2014/1/8 16:35
326,9.05483,2014/1/8 17:35
327,6.82968,2014/1/8 18:05
328,8.26617,2014/1/8 18:35
329,9.14378,2014/1/8 19:05
330,7.23674,2014/1/8 19:35
331,6.91842,2014/1/8 20:05
332,4.72859,2014/1/8 20:35
333,6.59049,2014/1/8 21:05
334,4.58556,2014/1/8 21:35
335,5.25379,2014/1/8 22:05
336,4.90249,2014/1/8 23:05
337,8.21805,2014/1/8 23:35
338,7.41546,2014/1/9 0:05
339,8.05087,2014/1/9 0:35
340,6.91902,2014/1/9 1:05
341,7.41636,2014/1/9 2:05
342,5.83134,2014/1/9 2:35
343,5.57733,2014/1/9 3:05
344,5.90018,2014/1/9 3:35
345,5.79775,2014/1/9 4:05
346,6.94102,2014/1/9 4:35
347,7.18416,2014/1/9 5:05
348,6.65538,2014/1/9 5:35
349,6.664,2014/1/9 6:05
350,6.16974,2014/1/9 6:35
351,8.70965,2014/1/9 7:05
352,8.19413,2014/1/9 7:35
353,7.15541,2014/1/9 8:05
354,6.98123,2014/1/9 8:35
355,4.33263,2014/1/9 9:05
356,8.01824,2014/1/9 10:05
357,7.17193,2014/1/9 10:35
358,9.79301,2014/1/9 11:05
359,9.57006,2014/1/9 11:35
360,8.2915,2014/1/9 12:05
361,10.7056,2014/1/9 12:35
362,8.6328,2014/1/9 13:05
363,9.85219,2014/1/9 13:35
364,10.3571,2014/1/9 14:35
365,9.55979,2014/1/9 15:05
366,8.63558,2014/1/9 16:05
367,6.40983,2014/1/9 17:05
368,5.85653,2014/1/9 18:05
369,3.19702,2014/1/9 18:35
370,2.40416,2014/1/9 19:05
371,2.16808,2014/1/9 20:35
372,4.58349,2014/1/9 21:05
373,3.68078,2014/1/9 21:35
374,5.45698,2014/1/9 22:05
375,6.70833,2014/1/9 22:35
376,5.95367,2014/1/9 23:05
377,2.47123,2014/1/9 23:35
378,3.78338,2014/1/10 0:05
379,4.77179,2014/1/10 0:35
380,3.98379,2014/1/10 1:05
381,4.26989,2014/1/10 1:35
382,4.04893,2014/1/10 2:05
383,4.44994,2014/1/10 2:35
384,5.21861,2014/1/10 3:05
385,5.86434,2014/1/10 3:35
386,6.91667,2014/1/10 4:05
387,7.19745,2014/1/10 4:35
388,6.82305,2014/1/10 5:05
389,7.14998,2014/1/10 5:35
390,4.78019,2014/1/10 6:05
391,3.71639,2014/1/10 6:35
392,3.33823,2014/1/10 7:05
393,4.26421,2014/1/10 7:35
394,5.01338,2014/1/10 8:05
395,5.45828,2014/1/10 8:35
396,3.96271,2014/1/10 9:05
397,5.43618,2014/1/10 9:35
398,6.7198,2014/1/10 10:05
399,7.23503,2014/1/10 10:35
400,6.50843,2014/1/10 11:05
401,7.51242,2014/1/10 11:35
402,7.85729,2014/1/10 12:05
403,5.35486,2014/1/10 12:35
404,10.6605,2014/1/10 13:05
405,9.57992,2014/1/10 13:35
406,9.51012,2014/1/10 14:05
407,8.41163,2014/1/10 14:35
408,8.0142,2014/1/10 15:05
409,7.06986,2014/1/10 15:35
410,8.54774,2014/1/10 16:05
411,6.01509,2014/1/10 17:05
412,4.78301,2014/1/10 17:35
413,3.88944,2014/1/10 18:05
414,7.64393,2014/1/10 18:35
415,7.07789,2014/1/10 19:05
416,7.71682,2014/1/10 19:35
417,4.7734,2014/1/10 20:35
418,4.41851,2014/1/10 21:05
419,4.80442,2014/1/10 22:05
420,6.20142,2014/1/10 22:35
421,5.35695,2014/1/10 23:05
422,4.92486,2014/1/10 23:35
423,6.34291,2014/1/11 0:05
424,4.45622,2014/1/11 1:05
425,3.30032,2014/1/11 1:35
426,4.30318,2014/1/11 2:05
427,5.37552,2014/1/11 2:35
428,7.65841,2014/1/11 3:05
429,5.14602,2014/1/11 3:35
430,7.0979,2014/1/11 4:05
431,4.92135,2014/1/11 4:35
432,7.63385,2014/1/11 5:05
433,6.49107,2014/1/11 5:35
434,4.88315,2014/1/11 6:05
435,6.64908,2014/1/11 6:35
436,6.62641,2014/1/11 7:05
437,6.21709,2014/1/11 7:35
438,6.56646,2014/1/11 8:05
439,4.13156,2014/1/11 8:35
440,4.87328,2014/1/11 9:05
441,3.89712,2014/1/11 9:35
442,5.69107,2014/1/11 10:05
443,5.86368,2014/1/11 10:35
444,7.02425,2014/1/11 11:05
445,7.7605,2014/1/11 11:35
446,7.7387,2014/1/11 12:05
447,10.1239,2014/1/11 12:35
448,9.77983,2014/1/11 13:05
449,10.9483,2014/1/11 13:35
450,9.72218,2014/1/11 14:05
451,9.44549,2014/1/11 14:35
452,8.52072,2014/1/11 15:05
453,8.76234,2014/1/11 15:35
454,12.6795,2014/1/11 16:05
455,9.83548,2014/1/11 16:35
456,11.972,2014/1/11 17:05
457,8.2072,2014/1/11 17:35
458,10.0397,2014/1/11 18:05
459,9.96163,2014/1/11 18:35
460,5.28931,2014/1/11 19:05
461,4.24209,2014/1/11 19:35
462,7.48329,2014/1/11 20:05
463,6.51179,2014/1/11 20:35
464,8.85455,2014/1/11 21:05
465,7.82809,2014/1/11 22:05
466,7.48072,2014/1/11 22:35
467,7.42988,2014/1/11 23:05
468,7.70504,2014/1/11 23:35
469,5.7575,2014/1/12 0:05
470,5.37028,2014/1/12 0:35
471,5.09302,2014/1/12 1:05
472,5.40487,2014/1/12 1:35
473,5.31881,2014/1/12 2:05
474,7.44177,2014/1/12 3:05
475,8.92355,2014/1/12 3:35
476,5.18272,2014/1/12 4:05
477,6.23075,2014/1/12 4:35
478,4.33941,2014/1/12 5:05
479,6.01371,2014/1/12 5:35
480,5.15771,2014/1/12 6:05
481,6.4697,2014/1/12 6:35
482,7.55104,2014/1/12 7:05
483,8.2824,2014/1/12 7:35
484,7.06128,2014/1/12 8:05
485,6.9715,2014/1/12 8:35
486,4.97263,2014/1/12 9:05
487,4.27259,2014/1/12 9:35
488,3.38651,2014/1/12 10:05
489,3.69914,2014/1/12 10:35
490,6.14189,2014/1/12 11:05
491,4.8872,2014/1/12 11:35
492,6.37828,2014/1/12 12:05
493,8.06004,2014/1/12 12:35
494,7.47258,2014/1/12 13:05
495,7.74412,2014/1/12 13:35
496,9.33563,2014/1/12 14:05
497,7.17518,2014/1/12 14:35
498,8.89198,2014/1/12 15:05
499,7.35614,2014/1/12 15:35
500,8.25262,2014/1/12 16:05
501,7.07822,2014/1/12 16:35
502,4.92424,2014/1/12 17:35
503,4.65735,2014/1/12 18:05
504,3.88126,2014/1/12 18:35
505,3.08193,2014/1/12 19:05
506,3.89139,2014/1/12 19:35
507,3.0636,2014/1/12 20:05
508,4.30717,2014/1/12 20:35
509,5.7261,2014/1/12 21:05
510,5.01084,2014/1/12 21:35
511,6.2648,2014/1/12 22:05
512,6.71037,2014/1/12 22:35
513,8.4312,2014/1/12 23:05
514,9.53439,2014/1/12 23:35
515,9.81691,2014/1/13 0:05
516,9.88592,2014/1/13 0:35
517,8.55556,2014/1/13 1:05
518,8.66864,2014/1/13 1:35
519,8.6121,2014/1/13 2:05
520,7.93413,2014/1/13 2:35
521,6.75954,2014/1/13 3:05
522,6.60783,2014/1/13 3:35
523,4.31591,2014/1/13 4:05
524,5.4184,2014/1/13 4:35
525,5.12109,2014/1/13 5:05
526,5.29039,2014/1/13 5:35
527,5.39119,2014/1/13 6:35
528,4.20487,2014/1/13 7:05
529,5.14914,2014/1/13 7:35
530,5.86893,2014/1/13 8:05
531,4.99124,2014/1/13 8:35
532,1.66469,2014/1/13 9:05
533,1.28392,2014/1/13 9:35
534,0.76172,2014/1/13 10:05
535,2.1708,2014/1/13 10:35
536,0.98381,2014/1/13 11:05
537,5.00272,2014/1/13 11:35
538,4.82913,2014/1/13 12:05
539,5.39677,2014/1/13 12:35
540,5.07157,2014/1/13 13:35
541,5.643,2014/1/13 14:05
542,4.11288,2014/1/13 14:35
543,4.30022,2014/1/13 15:35
544,4.843,2014/1/13 16:05
545,5.82416,2014/1/13 16:35
546,8.08589,2014/1/13 17:35
547,7.30079,2014/1/13 18:05
548,7.87306,2014/1/13 19:05
549,6.78295,2014/1/13 19:35
550,6.26861,2014/1/13 20:05
551,5.11935,2014/1/13 20:35
552,4.42866,2014/1/13 21:05
553,4.49114,2014/1/13 21:35
554,3.53611,2014/1/13 22:05
555,2.11169,2014/1/13 22:35
556,1.47332,2014/1/13 23:05
557,0.45651,2014/1/13 23:35
558,1.28585,2014/1/14 0:05
559,2.87069,2014/1/14 0:35
560,3.05654,2014/1/14 1:05
561,3.20761,2014/1/14 1:35
562,2.40038,2014/1/14 2:05
563,2.68952,2014/1/14 2:35
564,3.66145,2014/1/14 3:05
565,4.2578,2014/1/14 3:35
566,3.73445,2014/1/14 4:05
567,4.36261,2014/1/14 4:35
568,4.29189,2014/1/14 5:05
569,3.65813,2014/1/14 5:35
570,3.62768,2014/1/14 6:05
571,2.84138,2014/1/14 6:35
572,3.52995,2014/1/14 7:05
573,3.33317,2014/1/14 7:35
574,3.81861,2014/1/14 8:05
575,3.11784,2014/1/14 8:35
576,2.88767,2014/1/14 9:05
577,3.16051,2014/1/14 9:35
578,3.17631,2014/1/14 10:05
579,3.96723,2014/1/14 10:35
580,6.30829,2014/1/14 11:05
581,5.95604,2014/1/14 11:35
582,5.84365,2014/1/14 12:05
583,6.26527,2014/1/14 12:35
584,7.57407,2014/1/14 13:05
585,7.40668,2014/1/14 13:35
586,7.62375,2014/1/14 14:05
587,7.38262,2014/1/14 15:05
588,6.30278,2014/1/14 15:35
589,6.83991,2014/1/14 16:05
590,8.26487,2014/1/14 16:35
591,5.57568,2014/1/14 17:05
592,7.3591,2014/1/14 17:35
593,7.99774,2014/1/14 18:05
594,6.97741,2014/1/14 18:35
595,8.99559,2014/1/14 19:05
596,7.0363,2014/1/14 19:35
597,4.1757,2014/1/14 20:05
598,4.25194,2014/1/14 20:35
599,5.4512,2014/1/14 21:35
600,3.31534,2014/1/14 22:05
601,2.86291,2014/1/14 22:35
602,2.66662,2014/1/14 23:05
603,3.90938,2014/1/14 23:35
604,3.6863,2014/1/15 0:05
605,4.3601,2014/1/15 0:35
606,3.61694,2014/1/15 1:05
607,5.07757,2014/1/15 1:35
608,4.02534,2014/1/15 2:05
609,3.85586,2014/1/15 2:35
610,2.72961,2014/1/15 3:05
611,4.22021,2014/1/15 3:35
612,3.61898,2014/1/15 4:05
613,3.19648,2014/1/15 4:35
614,4.28332,2014/1/15 5:05
615,4.76397,2014/1/15 5:35
616,4.99958,2014/1/15 6:05
617,4.59095,2014/1/15 6:35
618,3.04907,2014/1/15 7:05
619,4.26772,2014/1/15 7:35
620,2.71005,2014/1/15 8:05
621,3.79175,2014/1/15 8:35
622,4.45712,2014/1/15 9:05
623,3.22057,2014/1/15 9:35
624,3.65548,2014/1/15 10:05
625,3.77615,2014/1/15 10:35
626,3.8899,2014/1/15 11:05
627,4.17419,2014/1/15 11:35
628,5.47753,2014/1/15 12:05
629,5.49841,2014/1/15 12:35
630,4.08448,2014/1/15 13:05
631,5.00502,2014/1/15 13:35
632,6.02036,2014/1/15 14:05
633,6.34835,2014/1/15 14:35
634,4.67229,2014/1/15 15:05
635,7.53133,2014/1/15 15:35
636,4.65328,2014/1/15 16:05
637,4.47833,2014/1/15 16:35
638,4.89785,2014/1/15 17:05
639,8.25042,2014/1/15 18:05
640,10.2711,2014/1/15 18:35
641,9.80455,2014/1/15 19:05
642,7.98506,2014/1/15 19:35
643,6.30705,2014/1/15 20:35
644,7.61774,2014/1/15 21:05
645,5.02557,2014/1/15 21:35
646,4.16694,2014/1/15 22:05
647,6.61121,2014/1/15 23:05
648,6.30374,2014/1/15 23:35
649,5.83726,2014/1/16 0:05
650,7.14736,2014/1/16 0:35
651,5.93633,2014/1/16 1:05
652,5.88361,2014/1/16 1:35
653,6.13754,2014/1/16 2:05
654,6.31161,2014/1/16 2:35
655,7.39693,2014/1/16 3:35
656,6.20994,2014/1/16 4:05
657,8.81568,2014/1/16 5:05
658,7.59284,2014/1/16 5:35
659,5.73717,2014/1/16 6:35
660,5.45396,2014/1/16 7:05
661,8.69043,2014/1/16 7:35
662,7.71145,2014/1/16 8:05
663,7.75849,2014/1/16 8:35
664,4.01994,2014/1/16 9:05
665,6.0892,2014/1/16 10:05
666,3.33477,2014/1/16 10:35
667,5.66373,2014/1/16 11:05
668,4.61802,2014/1/16 11:35
669,6.20208,2014/1/16 12:05
670,4.50138,2014/1/16 12:35
671,3.65958,2014/1/16 13:05
672,5.99254,2014/1/16 13:35
673,4.51073,2014/1/16 14:05
674,3.63015,2014/1/16 14:35
675,4.48403,2014/1/16 15:05
676,4.67914,2014/1/16 15:35
677,2.27004,2014/1/16 16:35
678,2.92576,2014/1/16 17:05
679,0.76227,2014/1/16 17:35
680,0.61372,2014/1/16 18:05
681,1.74477,2014/1/16 18:35
682,1.92448,2014/1/16 19:05
683,2.8545,2014/1/16 19:35
684,4.06905,2014/1/16 20:35
685,4.99433,2014/1/16 21:05
686,5.72229,2014/1/16 21:35
687,7.48146,2014/1/16 22:05
688,5.37007,2014/1/16 22:35
689,9.10694,2014/1/16 23:05
690,8.25613,2014/1/16 23:35
