,speed,time
82,9.02778,2014/1/2 22:05
83,7.18689,2014/1/2 22:35
84,4.45912,2014/1/2 23:05
85,7.69755,2014/1/2 23:35
86,7.4479,2014/1/3 0:05
87,3.9137,2014/1/3 0:35
88,4.76404,2014/1/3 1:05
89,6.00605,2014/1/3 1:35
90,5.53109,2014/1/3 2:05
91,5.20409,2014/1/3 2:35
92,5.4832,2014/1/3 3:05
93,4.5224,2014/1/3 3:35
94,5.02711,2014/1/3 4:05
95,4.3351,2014/1/3 4:35
96,4.90514,2014/1/3 5:05
97,5.40425,2014/1/3 5:35
98,5.57143,2014/1/3 6:05
99,5.00142,2014/1/3 6:35
100,4.45733,2014/1/3 7:05
101,4.8649,2014/1/3 8:05
102,3.87924,2014/1/3 8:35
103,3.08266,2014/1/3 9:05
104,3.43458,2014/1/3 9:35
105,3.41704,2014/1/3 10:05
106,3.73812,2014/1/3 10:35
107,4.82215,2014/1/3 11:05
108,5.60943,2014/1/3 11:35
109,5.51499,2014/1/3 12:35
110,5.42945,2014/1/3 13:05
111,5.70281,2014/1/3 13:35
112,5.07046,2014/1/3 14:05
113,5.7422,2014/1/3 14:35
114,3.58975,2014/1/3 15:05
115,2.43027,2014/1/3 16:35
116,4.1608,2014/1/3 17:05
117,3.10599,2014/1/3 17:35
118,2.73149,2014/1/3 18:05
119,3.03696,2014/1/3 21:35
120,6.38659,2014/1/3 22:05
121,6.6836,2014/1/3 22:35
122,6.90416,2014/1/3 23:05
123,6.25085,2014/1/3 23:35
124,6.17989,2014/1/4 0:05
125,6.64448,2014/1/4 0:35
126,7.7813,2014/1/4 1:05
127,8.01777,2014/1/4 1:35
128,7.3525,2014/1/4 2:05
129,7.11798,2014/1/4 2:35
130,7.6289,2014/1/4 3:05
131,8.81094,2014/1/4 3:35
132,8.0616,2014/1/4 4:05
133,7.33427,2014/1/4 4:35
134,7.39558,2014/1/4 5:05
135,6.4322,2014/1/4 5:35
136,7.22968,2014/1/4 6:05
137,6.68836,2014/1/4 6:35
138,6.30099,2014/1/4 7:05
139,5.95404,2014/1/4 7:35
140,8.17856,2014/1/4 8:05
141,6.63381,2014/1/4 9:05
142,6.67683,2014/1/4 9:35
143,7.66285,2014/1/4 10:05
144,7.31369,2014/1/4 10:35
145,6.56329,2014/1/4 11:05
146,6.94174,2014/1/4 11:35
147,7.97281,2014/1/4 12:05
148,8.04431,2014/1/4 12:35
149,8.22712,2014/1/4 13:05
150,7.76833,2014/1/4 13:35
151,6.86704,2014/1/4 14:05
152,9.46928,2014/1/4 14:35
153,6.15145,2014/1/4 15:05
154,4.5784,2014/1/4 15:35
155,6.61983,2014/1/4 16:35
156,5.63698,2014/1/4 17:05
157,6.71994,2014/1/4 18:05
158,8.56723,2014/1/4 18:35
159,5.57395,2014/1/4 19:05
160,5.11433,2014/1/4 19:35
161,6.23527,2014/1/4 20:05
162,4.08732,2014/1/4 20:35
163,4.57399,2014/1/4 21:05
164,8.16615,2014/1/4 21:35
165,6.61069,2014/1/4 22:05
166,6.85266,2014/1/4 23:05
167,6.8017,2014/1/5 0:05
168,8.12177,2014/1/5 0:35
169,6.38809,2014/1/5 1:05
170,6.92674,2014/1/5 1:35
171,5.70107,2014/1/5 2:05
172,4.72515,2014/1/5 2:35
173,3.97398,2014/1/5 3:05
174,4.71415,2014/1/5 3:35
175,5.35887,2014/1/5 4:05
176,7.82849,2014/1/5 4:35
177,8.0544,2014/1/5 5:05
178,7.06924,2014/1/5 5:35
179,4.93888,2014/1/5 6:05
180,4.09232,2014/1/5 6:35
181,3.0415,2014/1/5 7:05
182,3.0321,2014/1/5 7:35
183,3.26019,2014/1/5 8:05
184,4.58343,2014/1/5 8:35
185,3.93114,2014/1/5 9:05
186,2.72394,2014/1/5 9:35
187,1.37414,2014/1/5 10:05
188,2.9702,2014/1/5 10:35
189,1.74034,2014/1/5 11:05
190,1.13342,2014/1/5 11:35
191,1.65271,2014/1/5 12:05
192,2.59397,2014/1/5 13:05
193,2.98436,2014/1/5 13:35
194,2.67754,2014/1/5 14:05
195,5.98769,2014/1/5 16:05
196,4.68225,2014/1/5 16:35
197,5.47395,2014/1/5 17:05
198,4.16023,2014/1/5 17:35
199,8.93908,2014/1/5 18:05
200,6.31906,2014/1/5 18:35
201,4.9721,2014/1/5 19:05
202,5.45146,2014/1/5 19:35
203,7.70846,2014/1/5 20:05
204,4.46119,2014/1/5 21:05
205,3.83439,2014/1/5 21:35
206,4.90043,2014/1/5 22:05
207,6.92142,2014/1/5 23:05
208,9.14528,2014/1/5 23:35
209,8.22541,2014/1/6 0:05
210,8.16179,2014/1/6 0:35
211,9.4056,2014/1/6 1:05
212,11.7352,2014/1/6 1:35
213,12.3361,2014/1/6 2:05
214,11.4822,2014/1/6 2:35
215,11.2333,2014/1/6 3:05
216,10.4517,2014/1/6 3:35
217,11.0322,2014/1/6 4:05
218,8.83223,2014/1/6 4:35
219,7.87744,2014/1/6 5:05
220,9.02925,2014/1/6 5:35
221,9.68441,2014/1/6 6:05
222,10.4477,2014/1/6 6:35
223,10.997,2014/1/6 7:05
224,12.1403,2014/1/6 7:35
225,12.0194,2014/1/6 8:05
226,11.5537,2014/1/6 8:35
227,10.872,2014/1/6 9:05
228,9.66549,2014/1/6 9:35
229,9.2591,2014/1/6 10:05
230,8.56183,2014/1/6 10:35
231,8.18598,2014/1/6 11:35
232,8.74822,2014/1/6 12:05
233,9.22576,2014/1/6 12:35
234,7.54455,2014/1/6 13:05
235,6.40868,2014/1/6 13:35
236,4.93829,2014/1/6 14:05
237,5.43225,2014/1/6 14:35
238,6.52642,2014/1/6 15:05
239,6.47503,2014/1/6 15:35
240,5.93093,2014/1/6 16:05
241,7.76538,2014/1/6 16:35
242,5.64879,2014/1/6 17:35
243,7.82353,2014/1/6 18:05
244,7.14625,2014/1/6 18:35
245,7.16324,2014/1/6 19:05
246,5.17984,2014/1/6 19:35
247,3.88774,2014/1/6 20:05
248,7.80739,2014/1/6 20:35
249,5.44405,2014/1/6 21:05
250,4.78849,2014/1/6 21:35
251,6.11871,2014/1/6 22:05
252,5.99672,2014/1/6 22:35
253,6.97417,2014/1/6 23:05
254,8.11838,2014/1/6 23:35
255,8.99644,2014/1/7 0:05
256,6.96523,2014/1/7 0:35
257,6.08548,2014/1/7 1:05
258,9.15764,2014/1/7 2:05
259,7.61934,2014/1/7 2:35
260,6.40667,2014/1/7 3:05
261,6.64076,2014/1/7 3:35
262,6.19085,2014/1/7 4:05
263,4.06958,2014/1/7 4:35
264,2.95298,2014/1/7 5:05
265,5.54754,2014/1/7 5:35
266,3.61407,2014/1/7 6:05
267,1.78596,2014/1/7 6:35
268,5.92656,2014/1/7 7:05
269,4.11056,2014/1/7 8:05
270,5.47273,2014/1/7 8:35
271,1.31809,2014/1/7 9:35
272,5.70523,2014/1/7 10:35
273,4.93795,2014/1/7 11:05
274,4.66947,2014/1/7 11:35
275,5.07836,2014/1/7 12:05
276,5.45938,2014/1/7 12:35
277,6.1632,2014/1/7 13:35
278,6.17604,2014/1/7 14:35
279,6.62331,2014/1/7 15:05
280,8.03745,2014/1/7 15:35
281,9.02052,2014/1/7 16:05
282,7.12247,2014/1/7 16:35
283,6.59726,2014/1/7 17:05
284,6.94097,2014/1/7 17:35
285,5.52168,2014/1/7 18:05
286,5.11443,2014/1/7 18:35
287,5.50351,2014/1/7 19:35
288,5.11406,2014/1/7 20:05
289,4.92627,2014/1/7 20:35
290,4.34765,2014/1/7 21:05
291,4.13853,2014/1/7 21:35
292,5.45286,2014/1/7 22:05
293,4.0921,2014/1/7 22:35
294,4.03892,2014/1/7 23:05
295,3.87347,2014/1/7 23:35
296,3.38531,2014/1/8 0:05
297,2.46162,2014/1/8 0:35
298,2.3802,2014/1/8 1:05
299,2.82035,2014/1/8 1:35
300,3.12994,2014/1/8 2:05
301,3.50146,2014/1/8 2:35
302,2.40819,2014/1/8 3:05
303,3.52578,2014/1/8 3:35
304,4.45089,2014/1/8 4:05
305,4.48764,2014/1/8 4:35
306,4.0677,2014/1/8 5:05
307,2.41811,2014/1/8 5:35
308,4.15803,2014/1/8 6:05
309,4.38289,2014/1/8 6:35
310,7.58738,2014/1/8 7:05
311,5.07238,2014/1/8 7:35
312,4.15696,2014/1/8 8:05
313,5.87038,2014/1/8 8:35
314,3.16137,2014/1/8 9:05
315,3.74081,2014/1/8 9:35
316,4.05727,2014/1/8 10:05
317,4.91218,2014/1/8 11:05
318,4.79196,2014/1/8 12:05
319,5.60085,2014/1/8 12:35
320,5.36205,2014/1/8 13:05
321,2.88938,2014/1/8 13:35
322,5.33567,2014/1/8 14:35
323,8.02929,2014/1/8 15:35
324,7.61022,2014/1/8 16:05
325,7.91431,2014/1/8 16:35
326,7.79176,2014/1/8 17:35
327,5.62745,2014/1/8 18:05
328,7.30588,2014/1/8 18:35
329,5.80442,2014/1/8 19:05
330,5.22802,2014/1/8 19:35
331,4.26983,2014/1/8 20:05
332,4.84787,2014/1/8 20:35
333,6.79905,2014/1/8 21:05
334,5.11169,2014/1/8 21:35
335,5.54946,2014/1/8 22:05
336,5.8861,2014/1/8 23:05
337,7.7111,2014/1/8 23:35
338,8.03421,2014/1/9 0:05
339,8.07568,2014/1/9 0:35
340,7.20482,2014/1/9 1:05
341,7.23821,2014/1/9 2:05
342,5.84467,2014/1/9 2:35
343,4.99607,2014/1/9 3:05
344,5.23563,2014/1/9 3:35
345,5.34155,2014/1/9 4:05
346,6.03728,2014/1/9 4:35
347,7.0303,2014/1/9 5:05
348,6.00388,2014/1/9 5:35
349,5.84339,2014/1/9 6:05
350,3.70301,2014/1/9 6:35
351,9.21228,2014/1/9 7:05
352,7.67705,2014/1/9 7:35
353,6.16802,2014/1/9 8:05
354,5.03572,2014/1/9 8:35
355,3.91226,2014/1/9 9:05
356,5.6808,2014/1/9 10:05
357,8.47002,2014/1/9 10:35
358,7.98561,2014/1/9 11:05
359,7.18958,2014/1/9 11:35
360,6.81481,2014/1/9 12:05
361,8.40319,2014/1/9 12:35
362,9.49407,2014/1/9 13:05
363,10.4453,2014/1/9 13:35
364,10.9086,2014/1/9 14:35
365,9.23889,2014/1/9 15:05
366,9.11241,2014/1/9 16:05
367,4.06083,2014/1/9 17:05
368,3.59702,2014/1/9 18:05
369,3.20595,2014/1/9 18:35
370,2.43717,2014/1/9 19:05
371,2.64912,2014/1/9 20:35
372,3.92793,2014/1/9 21:05
373,3.86745,2014/1/9 21:35
374,5.24913,2014/1/9 22:05
375,5.69224,2014/1/9 22:35
376,5.00373,2014/1/9 23:05
377,3.96777,2014/1/9 23:35
378,3.83883,2014/1/10 0:05
379,4.11846,2014/1/10 0:35
380,3.48526,2014/1/10 1:05
381,4.06647,2014/1/10 1:35
382,2.98141,2014/1/10 2:05
383,4.65106,2014/1/10 2:35
384,5.72066,2014/1/10 3:05
385,4.53916,2014/1/10 3:35
386,5.23797,2014/1/10 4:05
387,6.7694,2014/1/10 4:35
388,6.51063,2014/1/10 5:05
389,5.91254,2014/1/10 5:35
390,5.78063,2014/1/10 6:05
391,4.01639,2014/1/10 6:35
392,4.42408,2014/1/10 7:05
393,4.07385,2014/1/10 7:35
394,4.71136,2014/1/10 8:05
395,3.8563,2014/1/10 8:35
396,3.46164,2014/1/10 9:05
397,4.03525,2014/1/10 9:35
398,6.54625,2014/1/10 10:05
399,7.67787,2014/1/10 10:35
400,8.57019,2014/1/10 11:05
401,6.96663,2014/1/10 11:35
402,6.86107,2014/1/10 12:05
403,6.25616,2014/1/10 12:35
404,10.7603,2014/1/10 13:05
405,9.14433,2014/1/10 13:35
406,7.63342,2014/1/10 14:05
407,6.52097,2014/1/10 14:35
408,6.55914,2014/1/10 15:05
409,6.66428,2014/1/10 15:35
410,6.95389,2014/1/10 16:05
411,6.93108,2014/1/10 17:05
412,5.03185,2014/1/10 17:35
413,4.19031,2014/1/10 18:05
414,9.03593,2014/1/10 18:35
415,4.99601,2014/1/10 19:05
416,4.90151,2014/1/10 19:35
417,3.88151,2014/1/10 20:35
418,4.29552,2014/1/10 21:05
419,5.23154,2014/1/10 22:05
420,5.82271,2014/1/10 22:35
421,5.64644,2014/1/10 23:05
422,5.58901,2014/1/10 23:35
423,6.38522,2014/1/11 0:05
424,4.73755,2014/1/11 1:05
425,3.97694,2014/1/11 1:35
426,4.609,2014/1/11 2:05
427,5.82343,2014/1/11 2:35
428,7.85966,2014/1/11 3:05
429,5.51711,2014/1/11 3:35
430,5.6148,2014/1/11 4:05
431,7.07816,2014/1/11 4:35
432,8.96779,2014/1/11 5:05
433,8.47686,2014/1/11 5:35
434,7.2964,2014/1/11 6:05
435,6.54358,2014/1/11 6:35
436,6.5223,2014/1/11 7:05
437,6.3635,2014/1/11 7:35
438,6.31514,2014/1/11 8:05
439,4.52084,2014/1/11 8:35
440,5.43384,2014/1/11 9:05
441,5.0217,2014/1/11 9:35
442,5.51521,2014/1/11 10:05
443,5.56377,2014/1/11 10:35
444,8.20098,2014/1/11 11:05
445,8.10112,2014/1/11 11:35
446,8.25301,2014/1/11 12:05
447,7.87432,2014/1/11 12:35
448,9.65866,2014/1/11 13:05
449,9.53531,2014/1/11 13:35
450,10.4066,2014/1/11 14:05
451,9.80706,2014/1/11 14:35
452,7.55063,2014/1/11 15:05
453,9.51333,2014/1/11 15:35
454,11.738,2014/1/11 16:05
455,10.9207,2014/1/11 16:35
456,9.63224,2014/1/11 17:05
457,9.1744,2014/1/11 17:35
458,8.97648,2014/1/11 18:05
459,8.55893,2014/1/11 18:35
460,4.3264,2014/1/11 19:05
461,4.20198,2014/1/11 19:35
462,7.46596,2014/1/11 20:05
463,6.14996,2014/1/11 20:35
464,7.93075,2014/1/11 21:05
465,4.99835,2014/1/11 22:05
466,4.4322,2014/1/11 22:35
467,4.9575,2014/1/11 23:05
468,4.79766,2014/1/11 23:35
469,5.44544,2014/1/12 0:05
470,5.14635,2014/1/12 0:35
471,5.1401,2014/1/12 1:05
472,5.01789,2014/1/12 1:35
473,5.36365,2014/1/12 2:05
474,5.02239,2014/1/12 3:05
475,3.88312,2014/1/12 3:35
476,7.03145,2014/1/12 4:05
477,6.12602,2014/1/12 4:35
478,6.87555,2014/1/12 5:05
479,5.32214,2014/1/12 5:35
480,4.08735,2014/1/12 6:05
481,5.28838,2014/1/12 6:35
482,6.42127,2014/1/12 7:05
483,8.35514,2014/1/12 7:35
484,6.98416,2014/1/12 8:05
485,7.3343,2014/1/12 8:35
486,6.24459,2014/1/12 9:05
487,2.88945,2014/1/12 9:35
488,3.36507,2014/1/12 10:05
489,5.00381,2014/1/12 10:35
490,6.20931,2014/1/12 11:05
491,6.77414,2014/1/12 11:35
492,6.84657,2014/1/12 12:05
493,8.33443,2014/1/12 12:35
494,7.66382,2014/1/12 13:05
495,7.37737,2014/1/12 13:35
496,7.18579,2014/1/12 14:05
497,7.02431,2014/1/12 14:35
498,8.32023,2014/1/12 15:05
499,6.75939,2014/1/12 15:35
500,8.41404,2014/1/12 16:05
501,6.09066,2014/1/12 16:35
502,7.66616,2014/1/12 17:35
503,3.56477,2014/1/12 18:05
504,2.9693,2014/1/12 18:35
505,3.36931,2014/1/12 19:05
506,3.82509,2014/1/12 19:35
507,3.93916,2014/1/12 20:05
508,4.11195,2014/1/12 20:35
509,5.27017,2014/1/12 21:05
510,5.48264,2014/1/12 21:35
511,5.68689,2014/1/12 22:05
512,5.9133,2014/1/12 22:35
513,6.02224,2014/1/12 23:05
514,7.58442,2014/1/12 23:35
515,7.36723,2014/1/13 0:05
516,6.05504,2014/1/13 0:35
517,6.92596,2014/1/13 1:05
518,8.95494,2014/1/13 1:35
519,8.70889,2014/1/13 2:05
520,6.14021,2014/1/13 2:35
521,5.24835,2014/1/13 3:05
522,6.05627,2014/1/13 3:35
523,5.13032,2014/1/13 4:05
524,5.09463,2014/1/13 4:35
525,4.71495,2014/1/13 5:05
526,4.61532,2014/1/13 5:35
527,4.52181,2014/1/13 6:35
528,4.4066,2014/1/13 7:05
529,5.41842,2014/1/13 7:35
530,5.81493,2014/1/13 8:05
531,5.35755,2014/1/13 8:35
532,2.79055,2014/1/13 9:05
533,0.70638,2014/1/13 9:35
534,1.66178,2014/1/13 10:05
535,2.12478,2014/1/13 10:35
536,3.34374,2014/1/13 11:05
537,4.05138,2014/1/13 11:35
538,5.29702,2014/1/13 12:05
539,5.7745,2014/1/13 12:35
540,2.90447,2014/1/13 13:35
541,4.6846,2014/1/13 14:05
542,4.60496,2014/1/13 14:35
543,3.4608,2014/1/13 15:35
544,4.14915,2014/1/13 16:05
545,5.92242,2014/1/13 16:35
546,7.53399,2014/1/13 17:35
547,6.73905,2014/1/13 18:05
548,7.57461,2014/1/13 19:05
549,7.24037,2014/1/13 19:35
550,5.48284,2014/1/13 20:05
551,4.60475,2014/1/13 20:35
552,4.35391,2014/1/13 21:05
553,5.13004,2014/1/13 21:35
554,4.44315,2014/1/13 22:05
555,2.54671,2014/1/13 22:35
556,1.76433,2014/1/13 23:05
557,0.35901,2014/1/13 23:35
558,0.81883,2014/1/14 0:05
559,2.2486,2014/1/14 0:35
560,2.36148,2014/1/14 1:05
561,2.90405,2014/1/14 1:35
562,2.31209,2014/1/14 2:05
563,2.73977,2014/1/14 2:35
564,3.47971,2014/1/14 3:05
565,4.24138,2014/1/14 3:35
566,3.40264,2014/1/14 4:05
567,4.21689,2014/1/14 4:35
568,3.74953,2014/1/14 5:05
569,3.84146,2014/1/14 5:35
570,3.62157,2014/1/14 6:05
571,2.81126,2014/1/14 6:35
572,3.87078,2014/1/14 7:05
573,3.61246,2014/1/14 7:35
574,3.29567,2014/1/14 8:05
575,2.97091,2014/1/14 8:35
576,3.74836,2014/1/14 9:05
577,3.4857,2014/1/14 9:35
578,1.20332,2014/1/14 10:05
579,2.32706,2014/1/14 10:35
580,5.85359,2014/1/14 11:05
581,5.50505,2014/1/14 11:35
582,5.91883,2014/1/14 12:05
583,7.00186,2014/1/14 12:35
584,7.69171,2014/1/14 13:05
585,5.22342,2014/1/14 13:35
586,7.99323,2014/1/14 14:05
587,5.79382,2014/1/14 15:05
588,6.44532,2014/1/14 15:35
589,6.29082,2014/1/14 16:05
590,5.00784,2014/1/14 16:35
591,5.19157,2014/1/14 17:05
592,6.6239,2014/1/14 17:35
593,7.475,2014/1/14 18:05
594,5.89809,2014/1/14 18:35
595,4.57052,2014/1/14 19:05
596,4.69866,2014/1/14 19:35
597,4.37899,2014/1/14 20:05
598,4.33389,2014/1/14 20:35
599,3.60427,2014/1/14 21:35
600,2.84754,2014/1/14 22:05
601,3.02504,2014/1/14 22:35
602,2.85125,2014/1/14 23:05
603,4.18173,2014/1/14 23:35
604,4.05665,2014/1/15 0:05
605,3.41366,2014/1/15 0:35
606,4.41961,2014/1/15 1:05
607,4.60433,2014/1/15 1:35
608,3.42031,2014/1/15 2:05
609,4.65486,2014/1/15 2:35
610,2.89603,2014/1/15 3:05
611,4.19242,2014/1/15 3:35
612,2.92104,2014/1/15 4:05
613,3.8401,2014/1/15 4:35
614,4.13286,2014/1/15 5:05
615,4.6834,2014/1/15 5:35
616,4.55761,2014/1/15 6:05
617,4.91938,2014/1/15 6:35
618,2.97505,2014/1/15 7:05
619,3.96766,2014/1/15 7:35
620,3.96876,2014/1/15 8:05
621,4.56206,2014/1/15 8:35
622,3.92323,2014/1/15 9:05
623,4.18135,2014/1/15 9:35
624,4.00399,2014/1/15 10:05
625,3.77896,2014/1/15 10:35
626,4.13233,2014/1/15 11:05
627,3.96834,2014/1/15 11:35
628,4.79812,2014/1/15 12:05
629,4.21868,2014/1/15 12:35
630,3.95259,2014/1/15 13:05
631,5.67073,2014/1/15 13:35
632,6.24897,2014/1/15 14:05
633,5.78061,2014/1/15 14:35
634,6.90802,2014/1/15 15:05
635,6.08856,2014/1/15 15:35
636,4.81394,2014/1/15 16:05
637,3.6632,2014/1/15 16:35
638,4.80752,2014/1/15 17:05
639,5.59365,2014/1/15 18:05
640,7.49496,2014/1/15 18:35
641,6.04098,2014/1/15 19:05
642,4.50604,2014/1/15 19:35
643,5.4918,2014/1/15 20:35
644,7.68456,2014/1/15 21:05
645,6.45425,2014/1/15 21:35
646,3.92611,2014/1/15 22:05
647,6.71487,2014/1/15 23:05
648,6.1412,2014/1/15 23:35
649,4.85009,2014/1/16 0:05
650,6.58003,2014/1/16 0:35
651,6.83657,2014/1/16 1:05
652,8.16719,2014/1/16 1:35
653,7.68803,2014/1/16 2:05
654,6.74542,2014/1/16 2:35
655,6.91956,2014/1/16 3:35
656,7.54225,2014/1/16 4:05
657,8.61206,2014/1/16 5:05
658,8.87177,2014/1/16 5:35
659,6.18907,2014/1/16 6:35
660,5.23495,2014/1/16 7:05
661,9.51695,2014/1/16 7:35
662,8.03557,2014/1/16 8:05
663,8.86466,2014/1/16 8:35
664,6.65757,2014/1/16 9:05
665,4.57513,2014/1/16 10:05
666,3.47767,2014/1/16 10:35
667,5.51189,2014/1/16 11:05
668,4.72999,2014/1/16 11:35
669,5.20862,2014/1/16 12:05
670,4.51675,2014/1/16 12:35
671,4.17146,2014/1/16 13:05
672,5.27514,2014/1/16 13:35
673,4.94725,2014/1/16 14:05
674,2.84264,2014/1/16 14:35
675,4.00996,2014/1/16 15:05
676,3.85277,2014/1/16 15:35
677,3.15034,2014/1/16 16:35
678,3.20337,2014/1/16 17:05
679,0.91358,2014/1/16 17:35
680,0.54847,2014/1/16 18:05
681,1.68761,2014/1/16 18:35
682,1.96694,2014/1/16 19:05
683,2.88509,2014/1/16 19:35
684,4.37635,2014/1/16 20:35
685,5.72326,2014/1/16 21:05
686,6.65332,2014/1/16 21:35
687,7.47231,2014/1/16 22:05
688,6.57739,2014/1/16 22:35
689,8.56027,2014/1/16 23:05
690,7.67572,2014/1/16 23:35
