pn,rqsj,data
WYSY002FJFS,2014/1/1 4:20,9.9663
WYSY002FJFS,2014/1/1 4:25,10.0325
WYSY002FJFS,2014/1/1 4:30,11.2088
WYSY002FJFS,2014/1/1 4:35,11.1192
WYSY002FJFS,2014/1/1 4:40,11.7909
WYSY002FJFS,2014/1/1 4:45,11.3695
WYSY002FJFS,2014/1/1 4:50,11.2056
WYSY002FJFS,2014/1/1 4:55,11.4619
WYSY002FJFS,2014/1/1 5:00,11.0231
WYSY002FJFS,2014/1/1 5:05,10.4464
WYSY002FJFS,2014/1/1 5:10,10.976
WYSY002FJFS,2014/1/1 5:15,9.895
WYSY002FJFS,2014/1/1 5:20,9.72485
WYSY002FJFS,2014/1/1 5:25,10.1161
WYSY002FJFS,2014/1/1 5:30,9.32965
WYSY002FJFS,2014/1/1 5:35,9.37908
WYSY002FJFS,2014/1/1 5:40,10.1187
WYSY002FJFS,2014/1/1 5:45,10.2059
WYSY002FJFS,2014/1/1 5:50,11.3471
WYSY002FJFS,2014/1/1 5:55,11.7403
WYSY002FJFS,2014/1/1 6:00,10.6168
WYSY002FJFS,2014/1/1 6:05,10.9087
WYSY002FJFS,2014/1/1 6:10,10.8813
WYSY002FJFS,2014/1/1 6:15,11.7067
WYSY002FJFS,2014/1/1 6:20,11.0785
WYSY002FJFS,2014/1/1 6:25,10.0104
WYSY002FJFS,2014/1/1 6:30,10.7476
WYSY002FJFS,2014/1/1 6:40,9.91133
WYSY002FJFS,2014/1/1 6:45,10.729
WYSY002FJFS,2014/1/1 6:50,10.203
WYSY002FJFS,2014/1/1 6:55,9.83273
WYSY002FJFS,2014/1/1 7:00,9.35445
WYSY002FJFS,2014/1/1 7:05,9.16552
WYSY002FJFS,2014/1/1 7:10,7.91096
WYSY002FJFS,2014/1/1 7:15,7.18406
WYSY002FJFS,2014/1/1 7:20,6.85491
WYSY002FJFS,2014/1/1 7:25,7.65781
WYSY002FJFS,2014/1/1 7:30,8.57938
WYSY002FJFS,2014/1/1 7:35,8.746
WYSY002FJFS,2014/1/1 7:40,10.2489
WYSY002FJFS,2014/1/1 7:45,9.60011
WYSY002FJFS,2014/1/1 7:50,9.97403
WYSY002FJFS,2014/1/1 7:55,9.17364
WYSY002FJFS,2014/1/1 8:00,9.51737
WYSY002FJFS,2014/1/1 8:05,9.11003
WYSY002FJFS,2014/1/1 8:10,9.01505
WYSY002FJFS,2014/1/1 8:15,8.82048
WYSY002FJFS,2014/1/1 8:20,9.73295
WYSY002FJFS,2014/1/1 8:25,10.3222
WYSY002FJFS,2014/1/1 8:30,10.1236
WYSY002FJFS,2014/1/1 8:35,9.82166
WYSY002FJFS,2014/1/1 8:40,10.1584
WYSY002FJFS,2014/1/1 8:45,10.7435
WYSY002FJFS,2014/1/1 8:50,11.402
WYSY002FJFS,2014/1/1 8:55,11.4782
WYSY002FJFS,2014/1/1 9:00,11.2654
WYSY002FJFS,2014/1/1 9:05,10.4961
WYSY002FJFS,2014/1/1 9:10,11.7398
WYSY002FJFS,2014/1/1 9:15,10.0328
WYSY002FJFS,2014/1/1 9:20,10.6404
WYSY002FJFS,2014/1/1 9:25,11.6285
WYSY002FJFS,2014/1/1 9:30,10.9112
WYSY002FJFS,2014/1/1 9:35,12.0314
WYSY002FJFS,2014/1/1 9:40,11.8332
WYSY002FJFS,2014/1/1 9:45,11.6534
WYSY002FJFS,2014/1/1 9:50,12.9171
WYSY002FJFS,2014/1/1 9:55,12.3181
WYSY002FJFS,2014/1/1 10:00,12.5349
WYSY002FJFS,2014/1/1 10:05,12.2159
WYSY002FJFS,2014/1/1 10:15,15.5024
WYSY002FJFS,2014/1/1 10:20,12.0793
WYSY002FJFS,2014/1/1 10:25,10.6427
WYSY002FJFS,2014/1/1 10:30,11.4771
WYSY002FJFS,2014/1/1 10:35,10.0611
WYSY002FJFS,2014/1/1 10:40,11.3713
WYSY002FJFS,2014/1/1 10:45,10.1397
WYSY002FJFS,2014/1/1 10:50,9.29483
WYSY002FJFS,2014/1/1 10:55,9.77222
WYSY002FJFS,2014/1/1 11:05,11.8334
WYSY002FJFS,2014/1/1 11:10,8.88711
WYSY002FJFS,2014/1/1 11:15,10.0971
WYSY002FJFS,2014/1/1 11:20,10.4215
WYSY002FJFS,2014/1/1 11:25,9.34172
WYSY002FJFS,2014/1/1 11:30,10.4011
WYSY002FJFS,2014/1/1 11:35,10.9626
WYSY002FJFS,2014/1/1 11:40,9.72595
WYSY002FJFS,2014/1/1 11:45,10.7172
WYSY002FJFS,2014/1/1 11:50,9.7184
WYSY002FJFS,2014/1/1 11:55,9.70559
WYSY002FJFS,2014/1/1 12:00,9.76571
WYSY002FJFS,2014/1/1 12:05,8.88195
WYSY002FJFS,2014/1/1 12:10,9.49701
WYSY002FJFS,2014/1/1 12:15,9.12383
WYSY002FJFS,2014/1/1 12:20,7.78495
WYSY002FJFS,2014/1/1 12:30,9.93688
WYSY002FJFS,2014/1/1 12:35,8.92966
WYSY002FJFS,2014/1/1 12:40,8.98576
WYSY002FJFS,2014/1/1 12:45,10.665
WYSY002FJFS,2014/1/1 12:50,9.44919
WYSY002FJFS,2014/1/1 12:55,8.88027
WYSY002FJFS,2014/1/1 13:00,11.1948
WYSY002FJFS,2014/1/1 13:05,12.3545
WYSY002FJFS,2014/1/1 13:10,11.8491
WYSY002FJFS,2014/1/1 13:15,11.1886
WYSY002FJFS,2014/1/1 13:20,11.5574
WYSY002FJFS,2014/1/1 13:25,12.1561
WYSY002FJFS,2014/1/1 13:30,12.2665
WYSY002FJFS,2014/1/1 13:35,10.6674
WYSY002FJFS,2014/1/1 13:40,13.1613
WYSY002FJFS,2014/1/1 13:45,11.2248
WYSY002FJFS,2014/1/1 13:55,9.98889
WYSY002FJFS,2014/1/1 14:00,12.0478
WYSY002FJFS,2014/1/1 14:05,10.7738
WYSY002FJFS,2014/1/1 14:10,9.43912
WYSY002FJFS,2014/1/1 14:15,10.2365
WYSY002FJFS,2014/1/1 14:20,10.5922
WYSY002FJFS,2014/1/1 14:25,9.11441
WYSY002FJFS,2014/1/1 14:30,9.9193
WYSY002FJFS,2014/1/1 14:35,11.4586
WYSY002FJFS,2014/1/1 14:40,9.14364
WYSY002FJFS,2014/1/1 14:50,9.93505
WYSY002FJFS,2014/1/1 14:55,10.422
WYSY002FJFS,2014/1/1 15:00,7.51046
WYSY002FJFS,2014/1/1 15:05,10.1845
WYSY002FJFS,2014/1/1 15:10,9.39824
WYSY002FJFS,2014/1/1 15:15,9.13368
WYSY002FJFS,2014/1/1 15:20,9.48959
WYSY002FJFS,2014/1/1 15:25,8.47011
WYSY002FJFS,2014/1/1 15:40,8.67264
WYSY002FJFS,2014/1/1 15:45,9.66762
WYSY002FJFS,2014/1/1 15:50,9.55057
WYSY002FJFS,2014/1/1 15:55,8.6706
WYSY002FJFS,2014/1/1 16:00,8.23832
WYSY002FJFS,2014/1/1 16:05,7.8902
WYSY002FJFS,2014/1/1 16:10,8.65025
WYSY002FJFS,2014/1/1 16:15,8.46714
WYSY002FJFS,2014/1/1 16:20,7.92617
WYSY002FJFS,2014/1/1 16:30,7.8344
WYSY002FJFS,2014/1/1 16:35,8.9812
WYSY002FJFS,2014/1/1 16:40,10.3555
WYSY002FJFS,2014/1/1 16:45,10.484
WYSY002FJFS,2014/1/1 16:50,10.1863
WYSY002FJFS,2014/1/1 16:55,8.93497
WYSY002FJFS,2014/1/1 17:05,9.7527
WYSY002FJFS,2014/1/1 17:10,10.6431
WYSY002FJFS,2014/1/1 17:15,8.56943
WYSY002FJFS,2014/1/1 17:20,8.89929
WYSY002FJFS,2014/1/1 17:30,9.57742
WYSY002FJFS,2014/1/1 17:35,9.4641
WYSY002FJFS,2014/1/1 17:40,8.63673
WYSY002FJFS,2014/1/1 17:45,7.16177
WYSY002FJFS,2014/1/1 17:50,7.59577
WYSY002FJFS,2014/1/1 17:55,6.89452
WYSY002FJFS,2014/1/1 18:00,7.21633
WYSY002FJFS,2014/1/1 18:05,6.60291
WYSY002FJFS,2014/1/1 18:10,6.56415
WYSY002FJFS,2014/1/1 18:15,8.72199
WYSY002FJFS,2014/1/1 18:20,8.40605
WYSY002FJFS,2014/1/1 18:25,8.73907
WYSY002FJFS,2014/1/1 18:30,7.95661
WYSY002FJFS,2014/1/1 18:35,6.6737
WYSY002FJFS,2014/1/1 18:45,8.00705
WYSY002FJFS,2014/1/1 18:50,9.92222
WYSY002FJFS,2014/1/1 18:55,8.55223
WYSY002FJFS,2014/1/1 19:00,7.32485
WYSY002FJFS,2014/1/1 19:05,8.9748
WYSY002FJFS,2014/1/1 19:10,9.76051
WYSY002FJFS,2014/1/1 19:15,10.109
WYSY002FJFS,2014/1/1 19:20,9.73169
WYSY002FJFS,2014/1/1 19:25,9.83519
WYSY002FJFS,2014/1/1 19:30,9.93094
WYSY002FJFS,2014/1/1 19:40,8.45047
WYSY002FJFS,2014/1/1 19:45,8.01763
WYSY002FJFS,2014/1/1 19:50,8.45028
WYSY002FJFS,2014/1/1 19:55,7.9522
WYSY002FJFS,2014/1/1 20:05,7.64546
WYSY002FJFS,2014/1/1 20:10,8.39125
WYSY002FJFS,2014/1/1 20:15,8.12441
WYSY002FJFS,2014/1/1 20:20,7.90496
WYSY002FJFS,2014/1/1 20:25,8.12524
WYSY002FJFS,2014/1/1 20:30,8.30946
WYSY002FJFS,2014/1/1 20:35,7.98139
WYSY002FJFS,2014/1/1 20:40,8.32748
WYSY002FJFS,2014/1/1 20:50,7.72974
WYSY002FJFS,2014/1/1 20:55,7.68381
WYSY002FJFS,2014/1/1 21:00,7.80324
WYSY002FJFS,2014/1/1 21:05,8.08465
WYSY002FJFS,2014/1/1 21:10,8.08168
WYSY002FJFS,2014/1/1 21:15,7.33349
WYSY002FJFS,2014/1/1 21:25,7.03865
WYSY002FJFS,2014/1/1 21:30,7.16694
WYSY002FJFS,2014/1/1 21:35,7.25271
WYSY002FJFS,2014/1/1 21:45,6.15505
WYSY002FJFS,2014/1/1 21:50,4.12566
WYSY002FJFS,2014/1/1 21:55,3.80604
WYSY002FJFS,2014/1/1 22:00,3.99782
WYSY002FJFS,2014/1/1 22:10,4.99986
WYSY002FJFS,2014/1/1 22:15,4.96748
WYSY002FJFS,2014/1/1 22:20,4.48357
WYSY002FJFS,2014/1/1 22:25,3.69002
WYSY002FJFS,2014/1/1 22:35,4.68253
WYSY002FJFS,2014/1/1 22:40,5.68995
WYSY002FJFS,2014/1/1 22:45,5.61528
WYSY002FJFS,2014/1/1 22:50,5.41339
WYSY002FJFS,2014/1/1 22:55,5.58419
WYSY002FJFS,2014/1/1 23:05,4.8962
WYSY002FJFS,2014/1/1 23:10,6.04607
WYSY002FJFS,2014/1/1 23:15,6.75949
WYSY002FJFS,2014/1/1 23:20,7.33089
WYSY002FJFS,2014/1/1 23:30,6.71332
WYSY002FJFS,2014/1/1 23:35,6.39007
WYSY002FJFS,2014/1/1 23:40,6.36021
WYSY002FJFS,2014/1/1 23:45,5.99605
WYSY002FJFS,2014/1/1 23:50,6.25397
WYSY002FJFS,2014/1/1 23:55,6.02774
WYSY002FJFS,2014/1/1 23:59,5.64071
WYSY002FJFS,2014/1/2 0:00,5.64071
WYSY002FJFS,2014/1/2 0:10,5.88932
WYSY002FJFS,2014/1/2 0:15,5.4623
WYSY002FJFS,2014/1/2 0:20,5.20818
WYSY002FJFS,2014/1/2 0:25,5.75493
WYSY002FJFS,2014/1/2 0:30,5.31497
WYSY002FJFS,2014/1/2 0:35,6.07633
WYSY002FJFS,2014/1/2 0:40,6.08043
WYSY002FJFS,2014/1/2 0:45,5.85039
WYSY002FJFS,2014/1/2 0:50,5.91104
WYSY002FJFS,2014/1/2 0:55,6.15933
WYSY002FJFS,2014/1/2 1:00,6.29519
WYSY002FJFS,2014/1/2 1:05,5.81198
WYSY002FJFS,2014/1/2 1:10,6.42795
WYSY002FJFS,2014/1/2 1:15,5.2527
WYSY002FJFS,2014/1/2 1:20,5.46604
WYSY002FJFS,2014/1/2 1:25,4.99462
WYSY002FJFS,2014/1/2 1:30,4.83096
WYSY002FJFS,2014/1/2 1:35,5.13101
WYSY002FJFS,2014/1/2 1:45,5.35116
WYSY002FJFS,2014/1/2 1:50,5.32851
WYSY002FJFS,2014/1/2 1:55,5.2925
WYSY002FJFS,2014/1/2 2:00,5.38406
WYSY002FJFS,2014/1/2 2:05,4.95182
WYSY002FJFS,2014/1/2 2:10,5.29601
WYSY002FJFS,2014/1/2 2:15,4.70988
WYSY002FJFS,2014/1/2 2:20,4.74184
WYSY002FJFS,2014/1/2 2:25,5.72632
WYSY002FJFS,2014/1/2 2:30,6.1754
WYSY002FJFS,2014/1/2 2:35,6.6209
WYSY002FJFS,2014/1/2 2:40,7.08492
WYSY002FJFS,2014/1/2 2:45,7.34677
WYSY002FJFS,2014/1/2 2:50,7.0538
WYSY002FJFS,2014/1/2 2:55,7.44401
WYSY002FJFS,2014/1/2 3:00,6.5166
WYSY002FJFS,2014/1/2 3:05,7.07604
WYSY002FJFS,2014/1/2 3:10,7.62103
WYSY002FJFS,2014/1/2 3:20,5.89676
WYSY002FJFS,2014/1/2 3:25,5.82197
WYSY002FJFS,2014/1/2 3:30,5.81564
WYSY002FJFS,2014/1/2 3:35,7.25659
WYSY002FJFS,2014/1/2 3:40,6.48419
WYSY002FJFS,2014/1/2 3:45,6.4824
WYSY002FJFS,2014/1/2 3:50,6.43497
WYSY002FJFS,2014/1/2 3:55,6.13476
WYSY002FJFS,2014/1/2 4:00,5.40625
WYSY002FJFS,2014/1/2 4:05,6.54171
WYSY002FJFS,2014/1/2 4:10,6.02937
WYSY002FJFS,2014/1/2 4:15,6.37457
WYSY002FJFS,2014/1/2 4:20,5.14558
WYSY002FJFS,2014/1/2 4:25,5.61211
WYSY002FJFS,2014/1/2 4:30,6.31111
WYSY002FJFS,2014/1/2 4:35,5.41871
WYSY002FJFS,2014/1/2 4:40,5.27913
WYSY002FJFS,2014/1/2 4:45,5.67621
WYSY002FJFS,2014/1/2 4:55,5.9504
WYSY002FJFS,2014/1/2 5:00,5.93412
WYSY002FJFS,2014/1/2 5:05,5.23769
WYSY002FJFS,2014/1/2 5:10,5.37211
WYSY002FJFS,2014/1/2 5:15,4.75073
WYSY002FJFS,2014/1/2 5:20,5.64896
WYSY002FJFS,2014/1/2 5:25,6.34927
WYSY002FJFS,2014/1/2 5:30,6.36814
WYSY002FJFS,2014/1/2 5:35,7.37315
WYSY002FJFS,2014/1/2 5:40,7.68973
WYSY002FJFS,2014/1/2 5:45,7.71163
WYSY002FJFS,2014/1/2 5:50,6.66061
WYSY002FJFS,2014/1/2 5:55,6.39248
WYSY002FJFS,2014/1/2 6:00,6.11001
WYSY002FJFS,2014/1/2 6:05,6.45461
WYSY002FJFS,2014/1/2 6:15,8.43746
WYSY002FJFS,2014/1/2 6:20,6.86515
WYSY002FJFS,2014/1/2 6:25,8.4581
WYSY002FJFS,2014/1/2 6:30,7.28897
WYSY002FJFS,2014/1/2 6:35,7.22428
WYSY002FJFS,2014/1/2 6:40,8.43363
WYSY002FJFS,2014/1/2 6:45,8.98244
WYSY002FJFS,2014/1/2 6:50,9.90473
WYSY002FJFS,2014/1/2 6:55,9.0641
WYSY002FJFS,2014/1/2 7:00,8.87001
WYSY002FJFS,2014/1/2 7:05,8.44922
WYSY002FJFS,2014/1/2 7:10,8.62101
WYSY002FJFS,2014/1/2 7:15,9.554
WYSY002FJFS,2014/1/2 7:30,9.13313
WYSY002FJFS,2014/1/2 7:35,9.07077
WYSY002FJFS,2014/1/2 7:40,8.45115
WYSY002FJFS,2014/1/2 7:45,9.05165
WYSY002FJFS,2014/1/2 7:50,9.65229
WYSY002FJFS,2014/1/2 7:55,9.21075
WYSY002FJFS,2014/1/2 8:00,8.83761
WYSY002FJFS,2014/1/2 8:05,8.60451
WYSY002FJFS,2014/1/2 8:15,7.8589
WYSY002FJFS,2014/1/2 8:25,8.00012
WYSY002FJFS,2014/1/2 8:30,7.6967
WYSY002FJFS,2014/1/2 8:35,7.70372
WYSY002FJFS,2014/1/2 8:40,8.59802
WYSY002FJFS,2014/1/2 8:45,8.51215
WYSY002FJFS,2014/1/2 8:50,7.6435
WYSY002FJFS,2014/1/2 9:05,7.42162
WYSY002FJFS,2014/1/2 9:10,7.11525
WYSY002FJFS,2014/1/2 9:15,5.9993
WYSY002FJFS,2014/1/2 9:20,5.71033
WYSY002FJFS,2014/1/2 9:25,4.90652
WYSY002FJFS,2014/1/2 9:30,5.36564
WYSY002FJFS,2014/1/2 9:35,6.82296
WYSY002FJFS,2014/1/2 9:40,5.8715
WYSY002FJFS,2014/1/2 9:45,6.20691
WYSY002FJFS,2014/1/2 9:50,6.63903
WYSY002FJFS,2014/1/2 9:55,6.2406
WYSY002FJFS,2014/1/2 10:00,6.99761
WYSY002FJFS,2014/1/2 10:10,7.11506
WYSY002FJFS,2014/1/2 10:15,6.61837
WYSY002FJFS,2014/1/2 10:20,7.79762
WYSY002FJFS,2014/1/2 10:25,6.71046
WYSY002FJFS,2014/1/2 10:30,8.52273
WYSY002FJFS,2014/1/2 10:35,9.09259
WYSY002FJFS,2014/1/2 10:40,7.53642
WYSY002FJFS,2014/1/2 10:50,8.95681
WYSY002FJFS,2014/1/2 10:55,9.87491
WYSY002FJFS,2014/1/2 11:00,7.01994
WYSY002FJFS,2014/1/2 11:05,8.79273
WYSY002FJFS,2014/1/2 11:10,8.504
WYSY002FJFS,2014/1/2 11:15,8.46236
WYSY002FJFS,2014/1/2 11:20,8.07817
WYSY002FJFS,2014/1/2 11:25,7.79291
WYSY002FJFS,2014/1/2 11:30,8.06432
WYSY002FJFS,2014/1/2 11:40,9.68274
WYSY002FJFS,2014/1/2 11:45,6.86363
WYSY002FJFS,2014/1/2 11:50,8.78311
WYSY002FJFS,2014/1/2 11:55,8.13612
WYSY002FJFS,2014/1/2 12:00,7.13658
WYSY002FJFS,2014/1/2 12:05,8.26465
WYSY002FJFS,2014/1/2 12:10,9.11322
WYSY002FJFS,2014/1/2 12:15,6.37881
WYSY002FJFS,2014/1/2 12:25,6.07582
WYSY002FJFS,2014/1/2 12:30,7.19714
WYSY002FJFS,2014/1/2 12:35,7.20919
WYSY002FJFS,2014/1/2 12:40,6.7925
WYSY002FJFS,2014/1/2 12:50,7.15082
WYSY002FJFS,2014/1/2 12:55,6.83315
WYSY002FJFS,2014/1/2 13:00,7.11729
WYSY002FJFS,2014/1/2 13:05,4.97731
WYSY002FJFS,2014/1/2 13:10,7.43698
WYSY002FJFS,2014/1/2 13:15,7.18901
WYSY002FJFS,2014/1/2 13:20,7.82686
WYSY002FJFS,2014/1/2 13:30,7.04695
WYSY002FJFS,2014/1/2 13:40,6.70782
WYSY002FJFS,2014/1/2 13:45,5.64686
WYSY002FJFS,2014/1/2 13:50,5.37242
WYSY002FJFS,2014/1/2 13:55,6.83598
WYSY002FJFS,2014/1/2 14:00,7.71443
WYSY002FJFS,2014/1/2 14:05,6.71594
WYSY002FJFS,2014/1/2 14:10,6.32087
WYSY002FJFS,2014/1/2 14:15,6.77171
WYSY002FJFS,2014/1/2 14:30,6.38556
WYSY002FJFS,2014/1/2 14:35,6.44773
WYSY002FJFS,2014/1/2 14:40,7.21886
WYSY002FJFS,2014/1/2 14:50,5.91981
WYSY002FJFS,2014/1/2 14:55,5.63415
WYSY002FJFS,2014/1/2 15:00,5.39873
WYSY002FJFS,2014/1/2 15:05,4.98655
WYSY002FJFS,2014/1/2 15:15,4.99137
WYSY002FJFS,2014/1/2 15:20,6.63833
WYSY002FJFS,2014/1/2 15:25,4.79769
WYSY002FJFS,2014/1/2 15:30,4.99746
WYSY002FJFS,2014/1/2 15:35,5.44491
WYSY002FJFS,2014/1/2 15:45,6.88819
WYSY002FJFS,2014/1/2 15:50,6.1462
WYSY002FJFS,2014/1/2 15:55,5.68595
WYSY002FJFS,2014/1/2 16:00,5.13254
WYSY002FJFS,2014/1/2 16:05,4.50248
WYSY002FJFS,2014/1/2 16:15,6.89573
WYSY002FJFS,2014/1/2 16:20,6.27548
WYSY002FJFS,2014/1/2 16:30,4.90285
WYSY002FJFS,2014/1/2 16:35,4.94277
WYSY002FJFS,2014/1/2 16:40,5.78719
WYSY002FJFS,2014/1/2 16:45,5.59452
WYSY002FJFS,2014/1/2 16:50,6.09076
WYSY002FJFS,2014/1/2 16:55,7.37546
WYSY002FJFS,2014/1/2 17:15,9.22411
WYSY002FJFS,2014/1/2 17:20,9.51013
WYSY002FJFS,2014/1/2 17:25,8.61699
WYSY002FJFS,2014/1/2 17:30,9.10304
WYSY002FJFS,2014/1/2 17:35,9.27246
WYSY002FJFS,2014/1/2 17:40,9.0785
WYSY002FJFS,2014/1/2 17:45,9.9499
WYSY002FJFS,2014/1/2 17:55,7.71206
WYSY002FJFS,2014/1/2 18:00,7.25399
WYSY002FJFS,2014/1/2 18:05,7.01443
WYSY002FJFS,2014/1/2 18:10,4.69028
WYSY002FJFS,2014/1/2 18:15,4.18308
WYSY002FJFS,2014/1/2 18:20,4.57369
WYSY002FJFS,2014/1/2 18:25,6.21655
WYSY002FJFS,2014/1/2 18:30,7.66879
WYSY002FJFS,2014/1/2 18:35,8.99244
WYSY002FJFS,2014/1/2 18:40,11.001
WYSY002FJFS,2014/1/2 18:45,11.1868
WYSY002FJFS,2014/1/2 18:50,11.0578
WYSY002FJFS,2014/1/2 18:55,11.9755
WYSY002FJFS,2014/1/2 19:00,11.6032
WYSY002FJFS,2014/1/2 19:05,11.1008
WYSY002FJFS,2014/1/2 19:10,10.4156
WYSY002FJFS,2014/1/2 19:15,11.4406
WYSY002FJFS,2014/1/2 19:20,11.1083
WYSY002FJFS,2014/1/2 19:25,10.1297
WYSY002FJFS,2014/1/2 19:30,10.8652
WYSY002FJFS,2014/1/2 19:40,9.32134
WYSY002FJFS,2014/1/2 19:45,10.9219
WYSY002FJFS,2014/1/2 19:50,11.1622
WYSY002FJFS,2014/1/2 19:55,10.2642
WYSY002FJFS,2014/1/2 20:00,10.9037
WYSY002FJFS,2014/1/2 20:05,11.3879
WYSY002FJFS,2014/1/2 20:10,8.72934
WYSY002FJFS,2014/1/2 20:25,9.59819
WYSY002FJFS,2014/1/2 20:30,9.27774
WYSY002FJFS,2014/1/2 20:35,9.14573
WYSY002FJFS,2014/1/2 20:40,10.5014
WYSY002FJFS,2014/1/2 20:45,10.9887
WYSY002FJFS,2014/1/2 20:50,11.1135
WYSY002FJFS,2014/1/2 20:55,9.64548
WYSY002FJFS,2014/1/2 21:00,9.35878
WYSY002FJFS,2014/1/2 21:05,8.72906
WYSY002FJFS,2014/1/2 21:15,6.90209
WYSY002FJFS,2014/1/2 21:20,6.34408
WYSY002FJFS,2014/1/2 21:25,4.73674
WYSY002FJFS,2014/1/2 21:30,5.2982
WYSY002FJFS,2014/1/2 21:35,7.02595
WYSY002FJFS,2014/1/2 21:40,9.2063
WYSY002FJFS,2014/1/2 21:45,9.84278
WYSY002FJFS,2014/1/2 21:50,9.77003
WYSY002FJFS,2014/1/2 22:00,9.95344
WYSY002FJFS,2014/1/2 22:05,7.82481
WYSY002FJFS,2014/1/2 22:10,9.69586
WYSY002FJFS,2014/1/2 22:15,10.5767
WYSY002FJFS,2014/1/2 22:30,7.65578
WYSY002FJFS,2014/1/2 22:35,6.82031
WYSY002FJFS,2014/1/2 22:40,7.5808
WYSY002FJFS,2014/1/2 22:45,7.92646
WYSY002FJFS,2014/1/2 22:50,6.99455
WYSY002FJFS,2014/1/2 22:55,5.68625
WYSY002FJFS,2014/1/2 23:00,4.29073
WYSY002FJFS,2014/1/2 23:05,2.91377
WYSY002FJFS,2014/1/2 23:15,5.00322
WYSY002FJFS,2014/1/2 23:20,5.00881
WYSY002FJFS,2014/1/2 23:25,6.61563
WYSY002FJFS,2014/1/2 23:30,6.17327
WYSY002FJFS,2014/1/2 23:35,6.64162
WYSY002FJFS,2014/1/2 23:40,7.12546
WYSY002FJFS,2014/1/2 23:45,7.78806
WYSY002FJFS,2014/1/2 23:50,6.42228
WYSY002FJFS,2014/1/2 23:55,7.21524
WYSY002FJFS,2014/1/2 23:59,8.16896
WYSY002FJFS,2014/1/3 0:00,8.16896
WYSY002FJFS,2014/1/3 0:05,8.04458
WYSY002FJFS,2014/1/3 0:10,6.82239
WYSY002FJFS,2014/1/3 0:15,6.11426
WYSY002FJFS,2014/1/3 0:20,5.884
WYSY002FJFS,2014/1/3 0:25,5.10883
WYSY002FJFS,2014/1/3 0:30,5.74463
WYSY002FJFS,2014/1/3 0:35,5.35078
WYSY002FJFS,2014/1/3 0:40,5.3488
WYSY002FJFS,2014/1/3 0:45,4.80834
WYSY002FJFS,2014/1/3 0:50,6.69463
WYSY002FJFS,2014/1/3 0:55,6.59243
WYSY002FJFS,2014/1/3 1:00,5.55725
WYSY002FJFS,2014/1/3 1:05,5.44409
WYSY002FJFS,2014/1/3 1:10,8.02799
WYSY002FJFS,2014/1/3 1:15,4.36549
WYSY002FJFS,2014/1/3 1:20,2.75224
WYSY002FJFS,2014/1/3 1:25,2.78245
WYSY002FJFS,2014/1/3 1:30,3.72163
